Detailed Statistics Departures  
Origin Airport: Richmond, VA: Richmond International (RIC)
Airline: Southwest Airlines Co. (WN)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"WN","05/07/2022","3527","N8310C","TPA","13:20","13:40","125","122","20","13:48","8","17","0","0","0","0"
"WN","05/08/2022","0348","N233LV","MDW","13:35","13:26","125","116","-9","13:34","8","0","0","0","0","0"
"WN","05/08/2022","0700","N8752Q","ATL","17:15","17:32","100","86","17","17:43","11","0","0","0","0","0"
"WN","05/08/2022","1033","N493WN","ATL","06:00","05:56","105","95","-4","06:10","14","0","0","0","0","0"
"WN","05/09/2022","0348","N7857B","MDW","13:35","13:33","125","118","-2","13:44","11","0","0","0","0","0"
"WN","05/09/2022","0700","N8534Z","ATL","17:15","17:22","100","81","7","17:29","7","0","0","0","0","0"
"WN","05/09/2022","1033","N562WN","ATL","06:00","06:03","105","89","3","06:10","7","0","0","0","0","0"
"WN","05/10/2022","0348","N420WN","MDW","13:35","13:35","125","117","0","13:45","10","0","0","0","0","0"
"WN","05/10/2022","0700","N8607M","ATL","17:15","17:46","100","85","31","17:55","9","0","0","0","0","16"
"WN","05/10/2022","1033","N224WN","ATL","06:00","05:59","105","88","-1","06:08","9","0","0","0","0","0"
"WN","05/11/2022","0348","N224WN","MDW","13:35","13:40","125","102","5","13:51","11","0","0","0","0","0"
"WN","05/11/2022","0700","N8692F","ATL","17:15","17:42","100","90","27","17:51","9","3","0","0","0","14"
"WN","05/11/2022","1033","N962WN","ATL","06:00","06:01","105","88","1","06:12","11","0","0","0","0","0"
"WN","05/12/2022","0348","N260WN","MDW","13:35","13:39","125","106","4","13:50","11","0","0","0","0","0"
"WN","05/12/2022","0700","N8814K","ATL","17:15","17:45","100","81","30","17:56","11","0","0","0","0","0"
"WN","05/12/2022","1033","N450WN","ATL","06:00","05:57","105","76","-3","06:05","8","0","0","0","0","0"
"WN","05/13/2022","0348","N216WR","MDW","13:35","13:30","125","98","-5","13:38","8","0","0","0","0","0"
"WN","05/13/2022","0700","N8620H","ATL","17:15","17:47","100","86","32","17:57","10","5","0","0","0","13"
"WN","05/13/2022","1033","N760SW","ATL","06:00","05:56","105","92","-4","06:08","12","0","0","0","0","0"
"WN","05/14/2022","1731","N7882B","ATL","06:00","06:15","110","88","15","06:25","10","0","0","0","0","0"
"WN","05/14/2022","2505","N940WN","MDW","15:55","15:59","115","128","4","16:08","9","0","0","17","0","0"
"WN","05/14/2022","3527","N8650F","TPA","13:20","13:28","125","114","8","13:38","10","0","0","0","0","0"
"WN","05/15/2022","0348","N7862A","MDW","13:35","13:33","125","107","-2","13:41","8","0","0","0","0","0"
"WN","05/15/2022","0700","N8625A","ATL","17:15","17:53","100","92","38","18:06","13","11","0","0","0","19"
"WN","05/15/2022","1033","N7847A","ATL","06:00","06:04","105","91","4","06:19","15","0","0","0","0","0"
"WN","05/16/2022","0348","N219WN","MDW","13:35","13:35","125","108","0","13:44","9","0","0","0","0","0"
"WN","05/16/2022","0700","N8610A","ATL","17:15","17:14","100","97","-1","17:27","13","0","0","0","0","0"
"WN","05/16/2022","1033","N934WN","ATL","06:00","06:00","105","86","0","06:09","9","0","0","0","0","0"
"WN","05/17/2022","0348","N211WN","MDW","13:35","13:30","125","115","-5","13:40","10","0","0","0","0","0"
"WN","05/17/2022","0700","N8550Q","ATL","17:15","17:19","100","89","4","17:30","11","0","0","0","0","0"
"WN","05/17/2022","1033","N295WN","ATL","06:00","06:13","105","86","13","06:24","11","0","0","0","0","0"
"WN","05/18/2022","0348","N204WN","MDW","13:35","14:53","125","121","78","15:05","12","74","0","0","0","0"
"WN","05/18/2022","0700","N8510E","ATL","17:15","17:13","100","96","-2","17:33","20","0","0","0","0","0"
"WN","05/18/2022","1033","N296WN","ATL","06:00","06:23","105","89","23","06:36","13","0","0","0","0","0"
"WN","05/19/2022","0348","N435WN","MDW","13:35","13:30","125","107","-5","13:38","8","0","0","0","0","0"
"WN","05/19/2022","0700","N8608N","ATL","17:15","17:16","100","88","1","17:29","13","0","0","0","0","0"
"WN","05/19/2022","1033","N725SW","ATL","06:00","06:01","105","86","1","06:10","9","0","0","0","0","0"
"WN","05/20/2022","0348","N7881A","MDW","13:35","13:33","125","104","-2","13:45","12","0","0","0","0","0"
"WN","05/20/2022","0700","N8648A","ATL","17:15","17:51","100","86","36","18:01","10","22","0","0","0","0"
"WN","05/20/2022","1033","N424WN","ATL","06:00","06:02","105","91","2","06:11","9","0","0","0","0","0"
"WN","05/21/2022","1731","N421LV","ATL","06:00","05:58","110","82","-2","06:06","8","0","0","0","0","0"
"WN","05/21/2022","2505","N213WN","MDW","15:55","16:17","115","122","22","16:26","9","7","0","7","0","15"
"WN","05/21/2022","3527","N8529Z","TPA","13:20","13:25","125","143","5","13:46","21","0","0","23","0","0"
"WN","05/22/2022","0348","N7830A","MDW","13:35","13:30","125","112","-5","13:42","12","0","0","0","0","0"
"WN","05/22/2022","0700","N8542Z","ATL","17:15","17:54","100","91","39","18:05","11","12","0","0","0","18"
"WN","05/22/2022","1033","N481WN","ATL","06:00","06:00","105","85","0","06:10","10","0","0","0","0","0"
"WN","05/23/2022","0348","N458WN","MDW","13:35","14:11","125","109","36","14:22","11","11","0","0","0","9"
"WN","05/23/2022","0700","N8611F","ATL","17:15","17:25","100","104","10","17:45","20","0","0","0","0","0"
"WN","05/23/2022","1033","N951WN","ATL","06:00","05:58","105","0","-2","06:09","11","0","0","0","0","0"
"WN","05/24/2022","0348","N7862A","MDW","13:35","14:34","125","116","59","14:52","18","11","0","0","0","39"
"WN","05/24/2022","0700","N8668A","ATL","17:15","17:33","100","86","18","17:46","13","0","0","0","0","0"
"WN","05/24/2022","1033","N417WN","ATL","06:00","06:12","105","92","12","06:27","15","0","0","0","0","0"
"WN","05/25/2022","0348","N461WN","MDW","13:35","13:53","125","116","18","14:10","17","0","0","0","0","0"
"WN","05/25/2022","0700","N8513F","ATL","17:15","17:40","100","92","25","17:53","13","1","0","0","0","16"
"WN","05/25/2022","1033","N7829B","ATL","06:00","05:59","105","90","-1","06:06","7","0","0","0","0","0"
"WN","05/26/2022","0348","N498WN","MDW","13:35","13:44","125","100","9","13:53","9","0","0","0","0","0"
"WN","05/26/2022","0700","N8566Z","ATL","17:15","17:33","100","95","18","17:48","15","0","0","0","0","0"
"WN","05/26/2022","1033","N400WN","ATL","06:00","06:20","105","97","20","06:36","16","0","0","0","0","0"
"WN","05/27/2022","0348","N203WN","MDW","13:35","13:40","125","105","5","13:50","10","0","0","0","0","0"
"WN","05/27/2022","0700","N8651A","ATL","17:15","17:28","100","87","13","17:38","10","0","0","0","0","0"
"WN","05/27/2022","1033","N441WN","ATL","06:00","05:57","105","95","-3","06:08","11","0","0","0","0","0"
"WN","05/28/2022","1731","N247WN","ATL","06:00","08:15","110","86","135","08:26","11","111","0","0","0","0"
"WN","05/28/2022","2505","N558WN","MDW","15:55","15:52","115","107","-3","16:01","9","0","0","0","0","0"
"WN","05/28/2022","3527","N8517F","TPA","13:20","13:17","125","125","-3","13:36","19","0","0","0","0","0"
"WN","05/29/2022","0348","N290WN","MDW","13:35","13:30","125","110","-5","13:43","13","0","0","0","0","0"
"WN","05/29/2022","0700","N8519R","ATL","17:15","17:44","100","88","29","17:56","12","2","0","0","0","15"
"WN","05/29/2022","1033","N233LV","ATL","06:00","05:58","105","89","-2","06:08","10","0","0","0","0","0"
"WN","05/30/2022","0348","N298WN","MDW","13:35","13:52","125","106","17","14:03","11","0","0","0","0","0"
"WN","05/30/2022","0700","N8670A","ATL","17:15","17:20","100","0","5","17:34","14","0","0","0","0","0"
"WN","05/30/2022","1033","N969WN","ATL","06:00","13:37","105","85","457","13:48","11","437","0","0","0","0"
"WN","05/31/2022","0348","N255WN","MDW","13:35","13:30","125","103","-5","13:39","9","0","0","0","0","0"
"WN","05/31/2022","0700","N8704Q","ATL","17:15","17:26","100","88","11","17:42","16","0","0","0","0","0"
"WN","05/31/2022","1033","N451WN","ATL","06:00","05:59","105","87","-1","06:08","9","0","0","0","0","0"
"WN","06/01/2022","0348","N935WN","MDW","13:35","13:35","125","107","0","13:45","10","0","0","0","0","0"
"WN","06/01/2022","0700","N8629A","ATL","17:15","17:23","100","91","8","17:36","13","0","0","0","0","0"
"WN","06/01/2022","1033","N7863A","ATL","06:00","05:55","105","79","-5","06:03","8","0","0","0","0","0"
"WN","06/02/2022","0348","N282WN","MDW","13:35","13:34","125","134","-1","13:52","18","0","0","0","0","0"
"WN","06/02/2022","0700","N8548P","ATL","17:15","18:02","100","107","47","18:25","23","0","0","7","0","47"
"WN","06/02/2022","1033","N279WN","ATL","06:00","05:59","105","85","-1","06:10","11","0","0","0","0","0"
"WN","06/03/2022","0348","N7863A","MDW","13:35","13:40","125","113","5","13:54","14","0","0","0","0","0"
"WN","06/03/2022","0700","N8607M","ATL","17:15","17:14","100","99","-1","17:35","21","0","0","0","0","0"
"WN","06/03/2022","1033","N737JW","ATL","06:00","05:57","105","89","-3","06:08","11","0","0","0","0","0"
"WN","06/04/2022","1731","N240WN","ATL","06:00","05:57","110","91","-3","06:08","11","0","0","0","0","0"
"WN","06/04/2022","2505","N298WN","MDW","15:55","16:11","115","113","16","16:19","8","0","0","0","0","0"
"WN","06/04/2022","3527","N8633A","TPA","13:20","13:14","125","128","-6","13:26","12","0","0","0","0","0"
"WN","06/05/2022","0727","N8727M","ATL","17:40","17:48","95","96","8","18:02","14","0","0","0","0","0"
"WN","06/05/2022","1772","N8608N","MDW","20:10","20:29","115","108","19","20:37","8","0","0","0","0","0"
"WN","06/05/2022","2314","N776WN","ATL","05:45","05:42","100","92","-3","05:52","10","0","0","0","0","0"
"WN","06/05/2022","2909","N8514F","MDW","12:35","12:30","120","110","-5","12:42","12","0","0","0","0","0"
"WN","06/06/2022","0727","N8757L","ATL","17:40","17:42","95","95","2","17:55","13","0","0","0","0","0"
"WN","06/06/2022","1772","N8546V","MDW","20:10","20:20","115","117","10","20:30","10","0","0","0","0","0"
"WN","06/06/2022","2314","N919WN","ATL","05:45","05:40","100","92","-5","05:52","12","0","0","0","0","0"
"WN","06/06/2022","2909","N8620H","MDW","12:35","12:29","120","108","-6","12:39","10","0","0","0","0","0"
"WN","06/07/2022","0727","N8744B","ATL","17:40","17:35","95","103","-5","17:52","17","0","0","0","0","0"
"WN","06/07/2022","1772","N8581Z","MDW","20:10","20:06","115","125","-4","20:15","9","0","0","0","0","0"
"WN","06/07/2022","2314","N955WN","ATL","05:45","05:41","100","84","-4","05:51","10","0","0","0","0","0"
"WN","06/07/2022","2909","N8320J","MDW","12:35","12:34","120","108","-1","12:43","9","0","0","0","0","0"
"WN","06/08/2022","0727","N8759Q","ATL","17:40","17:39","95","93","-1","17:56","17","0","0","0","0","0"
"WN","06/08/2022","1772","N8620H","MDW","20:10","20:29","115","122","19","20:40","11","0","0","7","0","19"
"WN","06/08/2022","2314","N218WN","ATL","05:45","05:42","100","85","-3","05:53","11","0","0","0","0","0"
"WN","06/08/2022","2909","N8307K","MDW","12:35","12:33","120","110","-2","12:43","10","0","0","0","0","0"
"WN","06/09/2022","0727","N7742B","ATL","17:40","17:35","95","95","-5","17:54","19","0","0","0","0","0"
"WN","06/09/2022","1772","N8649A","MDW","20:10","20:18","115","113","8","20:27","9","0","0","0","0","0"
"WN","06/09/2022","2314","N453WN","ATL","05:45","05:40","100","86","-5","05:48","8","0","0","0","0","0"
"WN","06/09/2022","2909","N8696E","MDW","12:35","12:34","120","110","-1","12:44","10","0","0","0","0","0"
"WN","06/10/2022","0727","N8579Z","ATL","17:40","17:41","95","88","1","17:53","12","0","0","0","0","0"
"WN","06/10/2022","1772","N8603F","MDW","20:10","20:51","115","106","41","21:00","9","8","0","0","0","24"
"WN","06/10/2022","2314","N426WN","ATL","05:45","05:43","100","92","-2","05:54","11","0","0","0","0","0"
"WN","06/10/2022","2909","N8735L","MDW","12:35","12:31","120","110","-4","12:42","11","0","0","0","0","0"
"WN","06/11/2022","1984","N8553W","MDW","17:40","17:35","110","112","-5","17:45","10","0","0","0","0","0"
"WN","06/11/2022","4108","N945WN","ATL","06:00","05:55","105","92","-5","06:05","10","0","0","0","0","0"
"WN","06/11/2022","4484","N786SW","ATL","16:25","16:31","105","86","6","16:41","10","0","0","0","0","0"
"WN","06/12/2022","0727","N8531Q","ATL","17:40","18:01","95","84","21","18:10","9","0","0","0","0","0"
"WN","06/12/2022","1772","N8633A","MDW","20:10","20:13","115","138","3","20:23","10","0","0","26","0","0"
"WN","06/12/2022","2314","N7873A","ATL","05:45","05:35","100","91","-10","05:48","13","0","0","0","0","0"
"WN","06/12/2022","2909","N8680C","MDW","12:35","12:56","120","119","21","13:08","12","9","0","0","0","11"
"WN","06/13/2022","0727","N8600F","ATL","17:40","17:40","95","86","0","17:50","10","0","0","0","0","0"
"WN","06/13/2022","1772","N8571Z","MDW","20:10","20:26","115","122","16","20:35","9","3","0","7","0","13"
"WN","06/13/2022","2314","N915WN","ATL","05:45","05:42","100","82","-3","05:51","9","0","0","0","0","0"
"WN","06/13/2022","2909","N8552Z","MDW","12:35","12:33","120","114","-2","12:44","11","0","0","0","0","0"
"WN","06/14/2022","0727","N8684F","ATL","17:40","18:02","95","92","22","18:20","18","0","0","0","0","19"
"WN","06/14/2022","1772","N205WN","MDW","20:10","20:40","115","133","30","20:51","11","13","0","18","0","17"
"WN","06/14/2022","2314","N423WN","ATL","05:45","05:37","100","82","-8","05:48","11","0","0","0","0","0"
"WN","06/14/2022","2909","N8604K","MDW","12:35","12:52","120","107","17","13:01","9","0","0","0","0","0"
"WN","06/15/2022","0727","N8627B","ATL","17:40","19:56","95","100","136","20:10","14","122","0","5","0","14"
"WN","06/15/2022","1772","N8524Z","MDW","20:10","20:57","115","146","47","21:05","8","8","0","31","0","39"
"WN","06/15/2022","2314","N7886A","ATL","05:45","05:40","100","80","-5","05:51","11","0","0","0","0","0"
"WN","06/15/2022","2909","N8581Z","MDW","12:35","13:15","120","134","40","13:23","8","37","0","14","0","3"
"WN","06/16/2022","0727","N8554X","ATL","17:40","18:25","95","83","45","18:32","7","0","33","0","0","0"
"WN","06/16/2022","1772","N8735L","MDW","20:10","20:22","115","127","12","20:43","21","0","0","12","0","12"
"WN","06/16/2022","2314","N735SA","ATL","05:45","05:45","100","90","0","05:56","11","0","0","0","0","0"
"WN","06/16/2022","2909","N8544Z","MDW","12:35","13:00","120","118","25","13:11","11","20","0","0","0","3"
"WN","06/17/2022","0727","N8560Z","ATL","17:40","18:56","95","89","76","19:09","13","0","0","63","0","7"
"WN","06/17/2022","1772","N8711Q","MDW","20:10","00:58","115","117","288","01:10","12","259","0","2","0","29"
"WN","06/17/2022","2314","N454WN","ATL","05:45","05:37","100","87","-8","05:45","8","0","0","0","0","0"
"WN","06/17/2022","2909","N8311Q","MDW","12:35","12:47","120","109","12","12:57","10","0","0","0","0","0"
"WN","06/18/2022","1984","N8644C","MDW","17:40","17:41","110","112","1","17:50","9","0","0","0","0","0"
"WN","06/18/2022","4108","N200WN","ATL","06:00","06:00","105","84","0","06:11","11","0","0","0","0","0"
"WN","06/18/2022","4484","N439WN","ATL","16:25","16:32","105","81","7","16:42","10","0","0","0","0","0"
"WN","06/19/2022","0727","N8704Q","ATL","17:40","18:41","95","90","61","18:54","13","54","0","0","0","2"
"WN","06/19/2022","1772","N8608N","MDW","20:10","20:43","115","123","33","20:49","6","16","0","8","0","17"
"WN","06/19/2022","2314","N7838A","ATL","05:45","05:45","100","87","0","05:56","11","0","0","0","0","0"
"WN","06/19/2022","2909","N8322X","MDW","12:35","12:38","120","124","3","12:53","15","0","0","0","0","0"
"WN","06/20/2022","0727","N8623F","ATL","17:40","17:48","95","87","8","17:58","10","0","0","0","0","0"
"WN","06/20/2022","1772","N8327A","MDW","20:10","20:21","115","131","11","20:32","11","3","0","16","0","8"
"WN","06/20/2022","2314","N205WN","ATL","05:45","05:42","100","85","-3","05:52","10","0","0","0","0","0"
"WN","06/20/2022","2909","N8674B","MDW","12:35","12:31","120","107","-4","12:42","11","0","0","0","0","0"
"WN","06/21/2022","0727","N8730Q","ATL","17:40","17:41","95","83","1","17:52","11","0","0","0","0","0"
"WN","06/21/2022","1772","N8320J","MDW","20:10","20:09","115","138","-1","20:22","13","0","0","22","0","0"
"WN","06/21/2022","2314","N727SW","ATL","05:45","05:43","100","79","-2","05:53","10","0","0","0","0","0"
"WN","06/21/2022","2909","N8600F","MDW","12:35","12:38","120","116","3","12:54","16","0","0","0","0","0"
"WN","06/22/2022","0727","N8817L","ATL","17:40","17:37","95","90","-3","17:55","18","0","0","0","0","0"
"WN","06/22/2022","1772","N8575Z","MDW","20:10","20:28","115","229","18","22:19","111","0","0","114","0","18"
"WN","06/22/2022","2314","N919WN","ATL","05:45","05:41","100","79","-4","05:50","9","0","0","0","0","0"
"WN","06/22/2022","2909","N8570W","MDW","12:35","12:40","120","103","5","12:51","11","0","0","0","0","0"
"WN","06/23/2022","0727","N8615E","ATL","17:40","17:41","95","84","1","17:52","11","0","0","0","0","0"
"WN","06/23/2022","1772","N8747Q","MDW","20:10","20:27","115","127","17","20:37","10","5","0","12","0","12"
"WN","06/23/2022","2314","N7733B","ATL","05:45","05:40","100","84","-5","05:52","12","0","0","0","0","0"
"WN","06/23/2022","2909","N8540V","MDW","12:35","12:37","120","113","2","12:48","11","0","0","0","0","0"
"WN","06/24/2022","0727","N8694E","ATL","17:40","18:01","95","94","21","18:12","11","0","0","0","0","20"
"WN","06/24/2022","1772","N8677A","MDW","20:10","20:05","115","121","-5","20:18","13","0","0","0","0","0"
"WN","06/24/2022","2314","N964WN","ATL","05:45","05:44","100","97","-1","05:55","11","0","0","0","0","0"
"WN","06/24/2022","2909","N8673F","MDW","12:35","12:31","120","134","-4","12:44","13","0","0","0","0","0"
"WN","06/25/2022","1984","N8550Q","MDW","17:40","18:19","110","110","39","18:30","11","27","0","0","0","12"
"WN","06/25/2022","4108","N463WN","ATL","06:00","05:53","105","93","-7","06:02","9","0","0","0","0","0"
"WN","06/25/2022","4484","N926WN","ATL","16:25","17:48","105","86","83","17:59","11","15","0","0","0","49"
"WN","06/26/2022","0727","N8557Q","ATL","17:40","18:01","95","90","21","18:14","13","0","0","0","0","16"
"WN","06/26/2022","1772","N8684F","MDW","20:10","20:30","115","111","20","20:44","14","0","0","0","0","16"
"WN","06/26/2022","2314","N240WN","ATL","05:45","05:42","100","81","-3","05:51","9","0","0","0","0","0"
"WN","06/26/2022","2909","N8815L","MDW","12:35","13:41","120","123","66","13:52","11","0","0","3","0","66"
"WN","06/27/2022","0727","N8311Q","ATL","17:40","18:11","95","96","31","18:23","12","12","0","1","0","19"
"WN","06/27/2022","1772","N8761L","MDW","20:10","20:07","115","121","-3","20:20","13","0","0","0","0","0"
"WN","06/27/2022","2314","N7739A","ATL","05:45","05:44","100","82","-1","05:54","10","0","0","0","0","0"
"WN","06/27/2022","2909","N8680C","MDW","12:35","12:38","120","107","3","12:47","9","0","0","0","0","0"
"WN","06/28/2022","0727","N8526W","ATL","17:40","17:36","95","99","-4","17:46","10","0","0","0","0","0"
"WN","06/28/2022","1772","N8810L","MDW","20:10","20:25","115","115","15","20:37","12","15","0","0","0","0"
"WN","06/28/2022","2314","N259WN","ATL","05:45","05:40","100","81","-5","05:47","7","0","0","0","0","0"
"WN","06/28/2022","2909","N8317M","MDW","12:35","12:43","120","115","8","12:55","12","0","0","0","0","0"
"WN","06/29/2022","0727","N8604K","ATL","17:40","17:37","95","97","-3","17:47","10","0","0","0","0","0"
"WN","06/29/2022","1772","N8634A","MDW","20:10","20:45","115","105","35","20:53","8","9","0","0","0","16"
"WN","06/29/2022","2314","N418WN","ATL","05:45","05:44","100","99","-1","05:53","9","0","0","0","0","0"
"WN","06/29/2022","2909","N8615E","MDW","12:35","12:47","120","125","12","13:02","15","0","0","5","0","12"
"WN","06/30/2022","0727","N8552Z","ATL","17:40","17:35","95","92","-5","17:45","10","0","0","0","0","0"
"WN","06/30/2022","1772","N8509U","MDW","20:10","20:21","115","109","11","20:30","9","0","0","0","0","0"
"WN","06/30/2022","2314","N467WN","ATL","05:45","05:43","100","90","-2","05:54","11","0","0","0","0","0"
"WN","06/30/2022","2909","N8654B","MDW","12:35","12:29","120","102","-6","12:38","9","0","0","0","0","0"
"WN","07/01/2022","0727","N8519R","ATL","17:40","18:22","95","96","42","18:36","14","0","0","1","0","42"
"WN","07/01/2022","1772","N8551Q","MDW","20:10","20:19","115","110","9","20:31","12","0","0","0","0","0"
"WN","07/01/2022","2314","N7851A","ATL","05:45","05:40","100","84","-5","05:48","8","0","0","0","0","0"
"WN","07/01/2022","2909","N8800L","MDW","12:35","13:15","120","123","40","13:25","10","3","0","3","0","37"
"WN","07/02/2022","1984","N8654B","MDW","17:40","17:35","110","108","-5","17:43","8","0","0","0","0","0"
"WN","07/02/2022","4108","N7867A","ATL","06:00","05:58","105","92","-2","06:06","8","0","0","0","0","0"
"WN","07/02/2022","4484","N7868K","ATL","16:25","16:34","105","88","9","16:45","11","0","0","0","0","0"
"WN","07/03/2022","0727","N8618N","ATL","17:40","17:36","95","93","-4","17:55","19","0","0","0","0","0"
"WN","07/03/2022","1772","N8685B","MDW","20:10","20:10","115","119","0","20:19","9","0","0","0","0","0"
"WN","07/03/2022","2314","N414WN","ATL","05:45","05:35","100","81","-10","05:45","10","0","0","0","0","0"
"WN","07/03/2022","2909","N8667D","MDW","12:35","12:26","120","113","-9","12:36","10","0","0","0","0","0"
"WN","07/04/2022","0727","N8687A","ATL","17:40","17:34","95","86","-6","17:46","12","0","0","0","0","0"
"WN","07/04/2022","1772","N8811L","MDW","20:10","20:48","115","121","38","21:00","12","38","0","6","0","0"
"WN","07/04/2022","2314","N904WN","ATL","05:45","05:35","100","83","-10","05:44","9","0","0","0","0","0"
"WN","07/04/2022","2909","N8526W","MDW","12:35","12:30","120","103","-5","12:38","8","0","0","0","0","0"
"WN","07/05/2022","0727","N8513F","ATL","17:40","17:39","95","86","-1","17:48","9","0","0","0","0","0"
"WN","07/05/2022","1772","N8576Z","MDW","20:10","20:08","115","106","-2","20:17","9","0","0","0","0","0"
"WN","07/05/2022","2314","N465WN","ATL","05:45","05:44","100","92","-1","05:55","11","0","0","0","0","0"
"WN","07/05/2022","2909","N8689C","MDW","12:35","12:31","120","120","-4","12:45","14","0","0","0","0","0"
"WN","07/06/2022","0727","N8524Z","ATL","17:40","18:12","95","95","32","18:25","13","0","0","0","0","32"
"WN","07/06/2022","1772","N8746Q","MDW","20:10","20:27","115","113","17","20:42","15","1","0","0","0","14"
"WN","07/06/2022","2314","N234WN","ATL","05:45","05:41","100","86","-4","05:51","10","0","0","0","0","0"
"WN","07/06/2022","2909","N8545V","MDW","12:35","12:33","120","102","-2","12:42","9","0","0","0","0","0"
"WN","07/07/2022","0727","N8625A","ATL","17:40","17:37","95","126","-3","18:11","34","0","0","28","0","0"
"WN","07/07/2022","1772","N8512U","MDW","20:10","20:03","115","101","-7","20:11","8","0","0","0","0","0"
"WN","07/07/2022","2314","N449WN","ATL","05:45","05:45","100","82","0","05:55","10","0","0","0","0","0"
"WN","07/07/2022","2909","N8672F","MDW","12:35","12:32","120","104","-3","12:39","7","0","0","0","0","0"
"WN","07/08/2022","0727","N8603F","ATL","17:40","17:39","95","100","-1","17:59","20","0","0","0","0","0"
"WN","07/08/2022","1772","N8600F","MDW","20:10","20:09","115","106","-1","20:19","10","0","0","0","0","0"
"WN","07/08/2022","2314","N439WN","ATL","05:45","05:45","100","85","0","05:56","11","0","0","0","0","0"
"WN","07/08/2022","2909","N8325D","MDW","12:35","12:35","120","105","0","12:47","12","0","0","0","0","0"
"WN","07/09/2022","1984","N8663A","MDW","17:40","17:53","110","108","13","18:05","12","0","0","0","0","0"
"WN","07/09/2022","4108","N493WN","ATL","06:00","05:57","105","88","-3","06:09","12","0","0","0","0","0"
"WN","07/09/2022","4484","N228WN","ATL","16:25","17:18","105","82","53","17:26","8","3","0","0","0","27"
"WN","07/10/2022","0727","N8648A","ATL","17:40","17:45","95","89","5","17:53","8","0","0","0","0","0"
"WN","07/10/2022","1772","N8657B","MDW","20:10","20:55","115","163","45","21:11","16","3","0","48","0","42"
"WN","07/10/2022","2314","N217JC","ATL","05:45","05:42","100","86","-3","05:53","11","0","0","0","0","0"
"WN","07/10/2022","2909","N8570W","MDW","12:35","12:33","120","104","-2","12:42","9","0","0","0","0","0"
"WN","07/11/2022","0727","N8653A","ATL","17:40","17:43","95","90","3","17:52","9","0","0","0","0","0"
"WN","07/11/2022","1772","N8565Z","MDW","20:10","23:27","115","103","197","23:36","9","1","0","0","0","184"
"WN","07/11/2022","2314","N920WN","ATL","05:45","05:38","100","83","-7","05:47","9","0","0","0","0","0"
"WN","07/11/2022","2909","N8556Z","MDW","12:35","12:43","120","111","8","12:53","10","0","0","0","0","0"
"WN","07/12/2022","0727","N8622A","ATL","17:40","17:35","95","93","-5","17:49","14","0","0","0","0","0"
"WN","07/12/2022","1772","N8645A","MDW","20:10","20:15","115","104","5","20:25","10","0","0","0","0","0"
"WN","07/12/2022","2314","N269WN","ATL","05:45","05:46","100","95","1","05:55","9","0","0","0","0","0"
"WN","07/12/2022","2909","N8517F","MDW","12:35","12:32","120","110","-3","12:43","11","0","0","0","0","0"
"WN","07/13/2022","0727","N8617E","ATL","17:40","18:29","95","112","49","18:53","24","0","0","66","0","0"
"WN","07/13/2022","1772","N8713M","MDW","20:10","20:09","115","119","-1","20:25","16","0","0","0","0","0"
"WN","07/13/2022","2314","N246LV","ATL","05:45","05:43","100","89","-2","05:55","12","0","0","0","0","0"
"WN","07/13/2022","2909","N8574Z","MDW","12:35","12:33","120","112","-2","12:44","11","0","0","0","0","0"
"WN","07/14/2022","0727","N8672F","ATL","17:40","17:34","95","90","-6","17:48","14","0","0","0","0","0"
"WN","07/14/2022","1772","N8522P","MDW","20:10","20:21","115","108","11","20:32","11","0","0","0","0","0"
"WN","07/14/2022","2314","N920WN","ATL","05:45","05:41","100","88","-4","05:51","10","0","0","0","0","0"
"WN","07/14/2022","2909","N8519R","MDW","12:35","12:36","120","109","1","12:48","12","0","0","0","0","0"
"WN","07/15/2022","0727","N8640D","ATL","17:40","18:17","95","85","37","18:27","10","0","0","0","0","27"
"WN","07/15/2022","1772","N8758L","MDW","20:10","20:37","115","109","27","20:46","9","0","0","0","0","21"
"WN","07/15/2022","2314","N279WN","ATL","05:45","05:41","100","86","-4","05:52","11","0","0","0","0","0"
"WN","07/15/2022","2909","N8583Z","MDW","12:35","12:36","120","119","1","12:50","14","0","0","0","0","0"
"WN","07/16/2022","1984","N8691A","MDW","17:40","17:57","110","106","17","18:08","11","0","0","0","0","0"
"WN","07/16/2022","4108","N400WN","ATL","06:00","05:54","105","82","-6","06:03","9","0","0","0","0","0"
"WN","07/16/2022","4484","N903WN","ATL","16:25","16:29","105","88","4","16:39","10","0","0","0","0","0"
"WN","07/17/2022","0727","N8573Z","ATL","17:40","17:48","95","87","8","18:02","14","0","0","0","0","0"
"WN","07/17/2022","1772","N8307K","MDW","20:10","20:36","115","117","26","20:48","12","3","0","2","0","23"
