,Carrier Code_x,Date (MM/DD/YYYY),Flight Number_x,Tail Number_x,Destination Airport_x,Scheduled departure time_x,Actual departure time_x,Scheduled elapsed time (Minutes)_x,Actual elapsed time (Minutes)_x,Departure delay (Minutes)_x,Wheels-off time_x,Taxi-Out time (Minutes)_x,Delay Carrier (Minutes)_x,Delay Weather (Minutes)_x,Delay National Aviation System (Minutes)_x,Delay Security (Minutes)_x,Delay Late Aircraft Arrival (Minutes)_x,Carrier Code_y,Flight Number_y,Tail Number_y,Destination Airport_y,Scheduled departure time_y,Actual departure time_y,Scheduled elapsed time (Minutes)_y,Actual elapsed time (Minutes)_y,Departure delay (Minutes)_y,Wheels-off time_y,Taxi-Out time (Minutes)_y,Delay Carrier (Minutes)_y,Delay Weather (Minutes)_y,Delay National Aviation System (Minutes)_y,Delay Security (Minutes)_y,Delay Late Aircraft Arrival (Minutes)_y,Carrier Code,Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
579,UA,1/22/22,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
580,UA,1/22/22,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
581,UA,1/22/22,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
582,UA,1/22/22,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
583,UA,1/22/22,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
584,UA,1/22/22,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0
585,UA,1/22/22,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
586,UA,1/22/22,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
587,UA,1/22/22,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
588,UA,1/22/22,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
589,UA,1/22/22,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
590,UA,1/22/22,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
591,UA,1/22/22,1643.0,N876UA,DEN,8:00,7:58,261.0,255.0,-2.0,8:31,33.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
592,UA,1/22/22,1979.0,N879UA,DEN,15:50,16:10,260.0,238.0,20.0,16:23,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
593,UA,1/22/22,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N460UA,ORD,6:45,6:43,139.0,153.0,-2.0,7:23,40.0,0.0,0.0,0.0,0.0,0.0
594,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
595,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
596,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
597,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
598,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
599,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
600,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
601,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
602,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0
603,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
604,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
605,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
606,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
607,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
608,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
609,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
610,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
611,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0
612,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
613,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
614,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
615,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
616,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
617,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
618,UA,1/23/22,1643.0,N827UA,DEN,8:00,7:56,261.0,234.0,-4.0,8:08,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
619,UA,1/23/22,1979.0,N879UA,DEN,15:50,15:47,260.0,240.0,-3.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
620,UA,1/23/22,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:45,6:38,139.0,140.0,-7.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
621,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
622,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
623,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
624,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
625,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
626,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
627,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
628,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
629,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0
630,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
631,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
632,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
633,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
634,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
635,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
636,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
637,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
638,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0
639,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0
640,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0
641,UA,1/24/22,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0,UA,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0
642,UA,1/24/22,1643.0,N874UA,DEN,8:00,7:54,261.0,254.0,-6.0,8:09,15.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0
643,UA,1/24/22,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,1979.0,N834UA,DEN,15:50,15:44,260.0,251.0,-6.0,15:57,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N443UA,ORD,6:45,6:37,139.0,152.0,-8.0,7:07,30.0,0.0,0.0,0.0,0.0,0.0
