Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,6/16/22,1731,N810DN,ATL,12:43,12:42,101,91,-1,12:52,10,0,0,0,0,0
DL,6/16/22,2151,N672DL,ATL,10:00,10:21,92,96,21,10:41,20,0,0,4,0,21
DL,6/16/22,2152,N869DN,ATL,5:35,5:29,93,87,-6,5:43,14,0,0,0,0,0
DL,6/16/22,2514,N687DL,ATL,15:13,17:14,98,139,121,18:06,52,121,0,41,0,0
DL,6/17/22,1266,N555NW,ATL,18:20,20:04,100,89,104,20:18,14,93,0,0,0,0
DL,6/17/22,1469,N6712B,ATL,7:05,0:00,98,0,0,0:00,0,0,0,0,0,0
DL,6/17/22,1731,N898DN,ATL,12:43,12:50,101,94,7,13:07,17,0,0,0,0,0
DL,6/17/22,2151,N683DA,ATL,10:00,10:05,92,82,5,10:15,10,0,0,0,0,0
DL,6/17/22,2152,N695DL,ATL,5:35,5:38,89,88,3,5:54,16,0,0,0,0,0
DL,6/17/22,2514,N692DL,ATL,15:13,15:33,98,97,20,15:45,12,16,0,0,0,3
DL,6/18/22,1469,N690DL,ATL,7:05,14:20,98,100,435,14:43,23,435,0,2,0,0
DL,6/18/22,1731,N866DN,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/18/22,2151,N671DN,ATL,9:55,10:34,92,86,39,10:45,11,33,0,0,0,0
DL,6/18/22,2152,N684DA,ATL,5:35,6:05,89,91,30,6:23,18,30,0,2,0,0
DL,6/18/22,2514,N553NW,ATL,15:13,15:35,98,83,22,15:45,10,0,0,0,0,0
DL,6/19/22,1266,N537US,ATL,18:20,18:23,100,86,3,18:34,11,0,0,0,0,0
DL,6/19/22,1469,N67171,ATL,7:05,6:59,98,94,-6,7:17,18,0,0,0,0,0
DL,6/19/22,1731,N868DN,ATL,12:35,12:33,101,97,-2,12:50,17,0,0,0,0,0
DL,6/19/22,2151,N6706Q,ATL,10:00,9:59,92,89,-1,10:14,15,0,0,0,0,0
DL,6/19/22,2152,N555NW,ATL,5:35,5:35,89,89,0,5:50,15,0,0,0,0,0
DL,6/19/22,2514,N6708D,ATL,15:13,15:30,98,98,17,15:51,21,15,0,0,0,2
DL,6/20/22,1266,N540US,ATL,18:20,18:16,100,85,-4,18:28,12,0,0,0,0,0
DL,6/20/22,1469,N557NW,ATL,7:05,7:06,98,88,1,7:17,11,0,0,0,0,0
DL,6/20/22,1731,N920DU,ATL,12:43,12:41,101,90,-2,12:53,12,0,0,0,0,0
DL,6/20/22,2151,N670DN,ATL,10:00,9:53,92,86,-7,10:05,12,0,0,0,0,0
DL,6/20/22,2152,N555NW,ATL,5:35,5:37,89,83,2,5:48,11,0,0,0,0,0
DL,6/20/22,2514,N6702,ATL,15:13,15:13,98,96,0,15:30,17,0,0,0,0,0
DL,6/21/22,1266,N889DN,ATL,18:00,17:59,107,75,-1,18:07,8,0,0,0,0,0
DL,6/21/22,1469,N6715C,ATL,7:05,7:05,98,85,0,7:15,10,0,0,0,0,0
DL,6/21/22,1731,N877DN,ATL,12:43,12:47,101,93,4,13:06,19,0,0,0,0,0
DL,6/21/22,2151,N557NW,ATL,10:00,10:08,92,79,8,10:20,12,0,0,0,0,0
DL,6/21/22,2152,N900PC,ATL,5:35,5:44,89,92,9,5:59,15,0,0,0,0,0
DL,6/21/22,2514,N6716C,ATL,15:13,15:14,98,78,1,15:26,12,0,0,0,0,0
DL,6/22/22,1266,N539US,ATL,18:20,18:15,100,93,-5,18:31,16,0,0,0,0,0
DL,6/22/22,1469,N900PC,ATL,7:05,7:03,98,89,-2,7:16,13,0,0,0,0,0
DL,6/22/22,1731,N877DN,ATL,12:43,12:49,101,88,6,13:07,18,0,0,0,0,0
DL,6/22/22,2151,N675DL,ATL,10:00,9:57,92,82,-3,10:09,12,0,0,0,0,0
DL,6/22/22,2152,N696DL,ATL,5:35,5:34,89,77,-1,5:44,10,0,0,0,0,0
DL,6/22/22,2514,N689DL,ATL,15:13,15:22,98,115,9,16:06,44,0,0,17,0,9
DL,6/23/22,1266,N546US,ATL,18:00,18:05,103,90,5,18:22,17,0,0,0,0,0
DL,6/23/22,1469,N696DL,ATL,7:05,7:03,98,98,-2,7:25,22,0,0,0,0,0
DL,6/23/22,1731,N897DN,ATL,12:43,12:42,101,90,-1,12:58,16,0,0,0,0,0
DL,6/23/22,2151,N669DN,ATL,10:00,9:58,92,90,-2,10:14,16,0,0,0,0,0
DL,6/23/22,2152,N681DA,ATL,5:35,5:58,89,81,23,6:12,14,15,0,0,0,0
DL,6/23/22,2514,N6710E,ATL,15:13,15:14,98,85,1,15:26,12,0,0,0,0,0
DL,6/24/22,1266,N692DL,ATL,18:20,18:20,100,94,0,18:34,14,0,0,0,0,0
DL,6/24/22,1469,N665DN,ATL,7:05,7:00,98,106,-5,7:17,17,0,0,0,0,0
DL,6/24/22,1731,N877DN,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/24/22,2151,N660DL,ATL,10:00,9:59,92,94,-1,10:15,16,0,0,0,0,0
DL,6/24/22,2152,N690DL,ATL,5:35,5:50,89,98,15,6:00,10,15,0,9,0,0
DL,6/24/22,2514,N552NW,ATL,15:13,15:12,98,89,-1,15:25,13,0,0,0,0,0
DL,6/25/22,1469,N693DL,ATL,7:05,7:01,98,89,-4,7:13,12,0,0,0,0,0
DL,6/25/22,1731,N927DZ,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/25/22,2151,N6712B,ATL,9:55,10:04,92,94,9,10:20,16,0,0,0,0,0
DL,6/25/22,2152,N6710E,ATL,5:35,5:38,89,88,3,5:48,10,0,0,0,0,0
DL,6/25/22,2514,N557NW,ATL,15:13,15:20,98,88,7,15:34,14,0,0,0,0,0
DL,6/26/22,1266,N543US,ATL,18:20,18:24,100,116,4,18:41,17,0,0,20,0,0
DL,6/26/22,1469,N682DA,ATL,7:05,7:02,98,86,-3,7:14,12,0,0,0,0,0
DL,6/26/22,1731,N891DN,ATL,12:35,12:29,101,79,-6,12:38,9,0,0,0,0,0
DL,6/26/22,2151,N67171,ATL,10:00,9:56,92,81,-4,10:06,10,0,0,0,0,0
DL,6/26/22,2152,N554NW,ATL,5:35,5:37,89,83,2,5:47,10,0,0,0,0,0
DL,6/26/22,2514,N553NW,ATL,15:13,15:12,98,81,-1,15:23,11,0,0,0,0,0
DL,6/27/22,1266,N548US,ATL,18:20,0:00,100,0,0,0:00,0,0,0,0,0,0
DL,6/27/22,1469,N552NW,ATL,7:05,7:06,98,89,1,7:18,12,0,0,0,0,0
DL,6/27/22,1731,N915DU,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/27/22,2151,N693DL,ATL,10:00,10:42,92,88,42,10:57,15,0,0,0,0,38
DL,6/27/22,2152,N67171,ATL,5:35,5:31,89,83,-4,5:44,13,0,0,0,0,0
DL,6/27/22,2514,N683DA,ATL,15:13,15:33,98,133,20,15:52,19,0,17,35,0,3
DL,6/28/22,1266,N899DN,ATL,18:00,17:56,107,115,-4,18:19,23,0,0,0,0,0
DL,6/28/22,1469,N687DL,ATL,7:05,9:51,98,97,166,10:06,15,165,0,0,0,0
DL,6/28/22,1731,N914DU,ATL,12:43,12:42,101,100,-1,12:58,16,0,0,0,0,0
DL,6/28/22,2151,N659DL,ATL,10:00,10:17,92,93,17,10:29,12,17,0,1,0,0
DL,6/28/22,2152,N6712B,ATL,5:35,6:05,89,93,30,6:19,14,30,0,4,0,0
DL,6/28/22,2514,N660DL,ATL,15:13,15:16,98,97,3,15:27,11,0,0,0,0,0
DL,6/29/22,1266,N698DL,ATL,18:19,18:11,100,133,-8,18:25,14,0,0,25,0,0
DL,6/29/22,1469,N6708D,ATL,7:05,7:12,98,98,7,7:23,11,0,0,0,0,0
DL,6/29/22,1731,N812DN,ATL,12:43,12:40,101,96,-3,12:52,12,0,0,0,0,0
DL,6/29/22,2151,N892DN,ATL,10:00,9:55,95,95,-5,10:06,11,0,0,0,0,0
DL,6/29/22,2152,N667DN,ATL,5:35,5:31,89,98,-4,5:42,11,0,0,0,0,0
DL,6/29/22,2514,N905DN,ATL,15:14,15:20,102,92,6,15:31,11,0,0,0,0,0
DL,6/30/22,1266,N546US,ATL,18:00,17:54,103,93,-6,18:09,15,0,0,0,0,0
DL,6/30/22,1469,N673DL,ATL,7:05,6:58,98,99,-7,7:15,17,0,0,0,0,0
DL,6/30/22,1731,N824DN,ATL,12:43,15:17,101,101,154,15:41,24,8,0,0,0,146
DL,6/30/22,2151,N6707A,ATL,10:00,9:58,92,90,-2,10:11,13,0,0,0,0,0
DL,6/30/22,2152,N550NW,ATL,5:35,5:29,89,93,-6,5:47,18,0,0,0,0,0
DL,6/30/22,2514,N697DL,ATL,15:13,15:52,98,90,39,16:06,14,22,0,0,0,9
DL,7/1/22,1266,N547US,ATL,18:20,18:21,100,102,1,18:38,17,0,0,0,0,0
DL,7/1/22,1469,N553NW,ATL,7:05,7:02,98,102,-3,7:17,15,0,0,0,0,0
DL,7/1/22,1731,N824DN,ATL,12:43,12:51,101,127,8,13:03,12,8,0,26,0,0
DL,7/1/22,2151,N672DL,ATL,10:00,9:54,92,95,-6,10:08,14,0,0,0,0,0
DL,7/1/22,2152,N660DL,ATL,5:35,5:35,89,91,0,5:46,11,0,0,0,0,0
DL,7/1/22,2514,N673DL,ATL,15:13,15:09,98,95,-4,15:20,11,0,0,0,0,0
DL,7/2/22,1469,N660DL,ATL,6:45,6:46,98,103,1,7:07,21,0,0,0,0,0
DL,7/2/22,1731,N835DN,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,7/2/22,2151,N673DL,ATL,9:55,10:13,92,85,18,10:25,12,0,0,0,0,0
DL,7/2/22,2152,N6709,ATL,5:35,5:32,89,80,-3,5:41,9,0,0,0,0,0
DL,7/2/22,2514,N673DL,ATL,15:13,15:24,98,86,11,15:37,13,0,0,0,0,0
DL,7/3/22,1469,N696DL,ATL,6:45,6:55,100,89,10,7:07,12,0,0,0,0,0
DL,7/3/22,1628,N6710E,ATL,8:30,8:26,97,88,-4,8:40,14,0,0,0,0,0
DL,7/3/22,1731,N676DL,ATL,12:35,12:31,101,92,-4,12:50,19,0,0,0,0,0
DL,7/3/22,2151,N675DL,ATL,9:58,9:49,94,89,-9,10:06,17,0,0,0,0,0
DL,7/3/22,2152,N555NW,ATL,5:35,5:39,91,84,4,5:51,12,0,0,0,0,0
DL,7/3/22,2514,N6713Y,ATL,15:24,15:32,101,104,8,15:43,11,0,0,0,0,0
DL,7/4/22,1469,N555NW,ATL,6:45,6:42,100,102,-3,7:10,28,0,0,0,0,0
DL,7/4/22,1731,N6715C,ATL,12:46,12:48,101,88,2,12:58,10,0,0,0,0,0
DL,7/4/22,2151,N696DL,ATL,9:58,9:51,94,98,-7,10:09,18,0,0,0,0,0
DL,7/4/22,2152,N6716C,ATL,5:35,5:29,91,84,-6,5:42,13,0,0,0,0,0
DL,7/4/22,2514,N659DL,ATL,15:24,15:24,101,98,0,15:42,18,0,0,0,0,0
DL,7/5/22,1266,N544US,ATL,18:03,18:07,107,107,4,18:21,14,0,0,0,0,0
DL,7/5/22,1469,N6716C,ATL,6:45,6:38,100,95,-7,6:54,16,0,0,0,0,0
DL,7/5/22,1731,N6704Z,ATL,12:46,12:50,101,90,4,13:02,12,0,0,0,0,0
DL,7/5/22,2151,N676DL,ATL,9:58,9:53,94,92,-5,10:06,13,0,0,0,0,0
DL,7/5/22,2152,N658DL,ATL,5:35,5:33,91,86,-2,5:44,11,0,0,0,0,0
DL,7/5/22,2514,N675DL,ATL,15:24,15:22,101,83,-2,15:34,12,0,0,0,0,0
DL,7/6/22,1469,N674DL,ATL,6:45,6:37,100,97,-8,6:57,20,0,0,0,0,0
DL,7/6/22,1628,N676DL,ATL,8:30,8:22,97,93,-8,8:36,14,0,0,0,0,0
DL,7/6/22,1731,N689DL,ATL,12:46,12:45,101,84,-1,12:56,11,0,0,0,0,0
DL,7/6/22,2151,N550NW,ATL,9:58,9:52,94,89,-6,10:09,17,0,0,0,0,0
DL,7/6/22,2152,N553NW,ATL,5:35,5:30,91,81,-5,5:41,11,0,0,0,0,0
DL,7/6/22,2514,N673DL,ATL,15:24,15:19,101,84,-5,15:29,10,0,0,0,0,0
DL,7/7/22,1469,N557NW,ATL,6:45,6:42,100,83,-3,6:53,11,0,0,0,0,0
DL,7/7/22,1628,N676DL,ATL,8:30,8:28,97,85,-2,8:43,15,0,0,0,0,0
DL,7/7/22,1731,N694DL,ATL,12:46,12:44,101,95,-2,13:01,17,0,0,0,0,0
DL,7/7/22,2151,N6704Z,ATL,9:58,9:55,94,91,-3,10:12,17,0,0,0,0,0
DL,7/7/22,2152,N6710E,ATL,5:35,5:31,91,82,-4,5:43,12,0,0,0,0,0
DL,7/7/22,2514,N553NW,ATL,15:24,15:19,101,95,-5,15:36,17,0,0,0,0,0
DL,7/8/22,1469,N689DL,ATL,6:45,6:40,100,83,-5,6:50,10,0,0,0,0,0
DL,7/8/22,1628,N554NW,ATL,8:30,8:27,97,90,-3,8:44,17,0,0,0,0,0
DL,7/8/22,1731,N670DN,ATL,12:46,12:39,101,95,-7,12:58,19,0,0,0,0,0
DL,7/8/22,2151,N6709,ATL,9:58,10:10,94,88,12,10:23,13,0,0,0,0,0
DL,7/8/22,2152,N681DA,ATL,5:35,5:32,91,80,-3,5:43,11,0,0,0,0,0
DL,7/8/22,2514,N672DL,ATL,15:24,15:34,101,86,10,15:46,12,0,0,0,0,0
DL,7/9/22,1469,N557NW,ATL,6:45,6:40,100,85,-5,6:52,12,0,0,0,0,0
DL,7/9/22,1628,N6714Q,ATL,8:30,8:59,97,105,29,9:16,17,29,0,8,0,0
DL,7/9/22,1731,N557NW,ATL,12:46,14:01,101,104,75,14:31,30,0,0,3,0,75
DL,7/9/22,2151,N67171,ATL,9:58,9:53,94,106,-5,10:13,20,0,0,0,0,0
DL,7/9/22,2152,N552NW,ATL,5:35,5:34,91,87,-1,5:48,14,0,0,0,0,0
DL,7/9/22,2514,N671DN,ATL,15:24,15:32,101,89,8,15:46,14,0,0,0,0,0
DL,7/10/22,1266,N6711M,ATL,18:20,21:29,104,123,189,22:05,36,189,0,19,0,0
DL,7/10/22,1469,N697DL,ATL,6:45,7:13,100,99,28,7:30,17,27,0,0,0,0
DL,7/10/22,1628,N681DA,ATL,8:30,8:24,97,99,-6,8:40,16,0,0,0,0,0
DL,7/10/22,1731,N676DL,ATL,12:36,12:48,97,90,12,13:01,13,0,0,0,0,0
DL,7/10/22,2151,N659DL,ATL,9:58,9:56,94,94,-2,10:16,20,0,0,0,0,0
DL,7/10/22,2152,N686DA,ATL,5:35,5:56,91,86,21,6:06,10,16,0,0,0,0
DL,7/10/22,2514,N557NW,ATL,15:24,15:20,101,91,-4,15:31,11,0,0,0,0,0
DL,7/11/22,1266,N548US,ATL,17:57,17:55,106,94,-2,18:07,12,0,0,0,0,0
DL,7/11/22,1469,N686DA,ATL,6:45,6:39,100,107,-6,7:06,27,0,0,0,0,0
DL,7/11/22,1731,N6713Y,ATL,12:51,12:52,101,98,1,13:11,19,0,0,0,0,0
DL,7/11/22,2151,N822DX,ATL,9:56,9:57,91,87,1,10:08,11,0,0,0,0,0
DL,7/11/22,2368,N672DL,ATL,5:30,5:44,91,96,14,5:56,12,14,0,5,0,0
DL,7/11/22,2514,N695DL,ATL,14:56,14:50,102,97,-6,15:12,22,0,0,0,0,0
DL,7/12/22,1266,N535US,ATL,17:57,17:57,106,104,0,18:14,17,0,0,0,0,0
DL,7/12/22,1469,N659DL,ATL,6:45,6:41,100,89,-4,6:50,9,0,0,0,0,0
DL,7/12/22,1731,N685DA,ATL,12:51,13:10,101,108,19,13:30,20,14,0,7,0,5
DL,7/12/22,2151,N679DA,ATL,10:01,9:56,91,91,-5,10:09,13,0,0,0,0,0
DL,7/12/22,2368,N667DN,ATL,5:30,5:30,91,87,0,5:42,12,0,0,0,0,0
DL,7/12/22,2514,N693DL,ATL,14:56,15:10,102,88,14,15:22,12,0,0,0,0,0
DL,7/13/22,1266,N544US,ATL,17:57,20:04,106,103,127,20:19,15,124,0,0,0,0
DL,7/13/22,1469,N686DA,ATL,6:45,6:46,100,87,1,6:58,12,0,0,0,0,0
DL,7/13/22,1731,N688DL,ATL,12:51,13:10,101,95,19,13:27,17,0,0,0,0,0
DL,7/13/22,2151,N67171,ATL,10:01,9:53,91,97,-8,10:14,21,0,0,0,0,0
DL,7/13/22,2368,N697DL,ATL,5:30,5:29,91,85,-1,5:42,13,0,0,0,0,0
DL,7/13/22,2514,N694DL,ATL,14:56,17:25,102,168,149,18:49,84,3,0,66,0,146
DL,7/14/22,1266,N548US,ATL,17:57,17:55,106,115,-2,18:32,37,0,0,0,0,0
DL,7/14/22,1469,N674DL,ATL,6:45,6:43,100,99,-2,6:59,16,0,0,0,0,0
DL,7/14/22,1731,N556NW,ATL,12:51,12:54,101,100,3,13:16,22,0,0,0,0,0
DL,7/14/22,2151,N6715C,ATL,10:01,9:57,91,92,-4,10:11,14,0,0,0,0,0
DL,7/14/22,2368,N670DN,ATL,5:30,5:27,91,87,-3,5:40,13,0,0,0,0,0
DL,7/14/22,2514,N683DA,ATL,14:56,14:57,102,94,1,15:12,15,0,0,0,0,0
DL,7/15/22,1266,N538US,ATL,17:57,17:48,106,103,-9,18:11,23,0,0,0,0,0
DL,7/15/22,1469,N674DL,ATL,6:45,7:13,100,84,28,7:21,8,0,0,0,0,0
DL,7/15/22,1731,N692DL,ATL,12:51,13:02,101,105,11,13:26,24,11,0,4,0,0
DL,7/15/22,2151,N822DX,ATL,9:56,9:53,91,90,-3,10:05,12,0,0,0,0,0
DL,7/15/22,2368,N669DN,ATL,5:30,5:53,91,86,23,6:07,14,18,0,0,0,0
DL,7/15/22,2514,N395DN,ATL,14:56,14:52,102,88,-4,15:09,17,0,0,0,0,0
DL,7/16/22,1469,N688DL,ATL,6:45,6:47,100,88,2,6:59,12,0,0,0,0,0
DL,7/16/22,1731,N6706Q,ATL,12:51,13:09,101,102,18,13:26,17,7,0,1,0,11
DL,7/16/22,2151,N686DA,ATL,9:56,9:53,91,86,-3,10:05,12,0,0,0,0,0
DL,7/16/22,2368,N693DL,ATL,5:30,5:28,91,84,-2,5:41,13,0,0,0,0,0
DL,7/16/22,2514,N686DA,ATL,14:56,15:05,102,92,9,15:18,13,0,0,0,0,0
DL,7/17/22,1266,N541US,ATL,17:57,17:56,106,87,-1,18:11,15,0,0,0,0,0
DL,7/17/22,1469,N660DL,ATL,6:45,6:44,100,85,-1,6:56,12,0,0,0,0,0
DL,7/17/22,1731,N695DL,ATL,12:42,12:40,100,91,-2,12:56,16,0,0,0,0,0
DL,7/17/22,2368,N676DL,ATL,5:30,5:26,91,80,-4,5:39,13,0,0,0,0,0
DL,7/17/22,2514,N901DN,ATL,14:56,14:54,102,97,-2,15:12,18,0,0,0,0,0
DL,7/18/22,1266,N537US,ATL,17:57,18:22,106,106,25,18:35,13,25,0,0,0,0
DL,7/18/22,1469,N658DL,ATL,6:45,6:45,100,84,0,6:55,10,0,0,0,0,0
DL,7/18/22,1731,N669DN,ATL,12:51,13:32,101,95,41,13:53,21,0,0,20,0,15
DL,7/18/22,2151,N682DA,ATL,10:01,9:56,91,88,-5,10:11,15,0,0,0,0,0
DL,7/18/22,2368,N556NW,ATL,5:30,5:28,91,82,-2,5:38,10,0,0,0,0,0
DL,7/18/22,2514,N552NW,ATL,14:56,16:01,102,84,65,16:12,11,47,0,0,0,0
DL,7/19/22,1266,N538US,ATL,17:57,18:35,106,101,38,18:57,22,7,0,0,0,26
DL,7/19/22,1469,N667DN,ATL,6:45,7:42,100,96,57,7:53,11,0,53,0,0,0
DL,7/19/22,1731,N67171,ATL,12:51,13:34,101,96,43,13:50,16,9,0,0,0,29
DL,7/19/22,2151,N6708D,ATL,10:01,9:57,91,91,-4,10:11,14,0,0,0,0,0
DL,7/19/22,2368,N686DA,ATL,5:30,5:27,91,86,-3,5:39,12,0,0,0,0,0
DL,7/19/22,2514,N698DL,ATL,14:56,15:25,102,91,29,15:43,18,0,0,0,0,18
DL,7/20/22,1266,N542US,ATL,17:57,18:16,106,100,19,18:40,24,0,0,0,0,0
DL,7/20/22,1469,N6713Y,ATL,6:45,6:40,100,96,-5,7:06,26,0,0,0,0,0
DL,7/20/22,1731,N659DL,ATL,12:51,13:51,101,105,60,14:19,28,0,0,4,0,60
DL,7/20/22,2151,N688DL,ATL,10:01,10:00,91,86,-1,10:16,16,0,0,0,0,0
DL,7/20/22,2368,N900PC,ATL,5:30,5:28,91,80,-2,5:39,11,0,0,0,0,0
DL,7/20/22,2514,N676DL,ATL,14:56,14:56,102,89,0,15:13,17,0,0,0,0,0
DL,7/21/22,1266,N538US,ATL,17:57,18:14,106,99,17,18:38,24,0,0,0,0,0
DL,7/21/22,1469,N658DL,ATL,6:45,6:44,100,114,-1,6:57,13,0,0,0,0,0
DL,7/21/22,1731,N670DN,ATL,12:51,14:57,101,125,126,15:47,50,0,0,24,0,126
DL,7/21/22,2151,N6708D,ATL,10:01,10:01,91,103,0,10:13,12,0,0,0,0,0
DL,7/21/22,2368,N671DN,ATL,5:30,5:24,91,96,-6,5:39,15,0,0,0,0,0
DL,7/21/22,2514,N699DL,ATL,14:56,16:54,102,98,118,17:16,22,0,0,0,0,114
DL,7/22/22,1266,N547US,ATL,17:57,20:02,106,115,125,20:42,40,65,0,60,0,9
DL,7/22/22,1469,N682DA,ATL,6:45,0:00,100,0,0,0:00,0,0,0,0,0,0
DL,7/22/22,1731,N694DL,ATL,12:51,18:26,101,95,335,18:37,11,69,0,0,0,260
DL,7/22/22,2151,N682DA,ATL,10:01,10:09,91,85,8,10:24,15,0,0,0,0,0
DL,7/22/22,2368,N6714Q,ATL,5:30,5:30,91,85,0,5:44,14,0,0,0,0,0
DL,7/22/22,2514,N682DA,ATL,14:56,15:25,102,97,29,15:46,21,0,0,0,0,24
DL,7/23/22,1469,N6714Q,ATL,6:45,6:56,100,99,11,7:08,12,0,0,0,0,0
DL,7/23/22,1731,N675DL,ATL,12:51,14:05,101,84,74,14:17,12,10,0,0,0,47
DL,7/23/22,2151,N67171,ATL,9:56,9:56,91,87,0,10:11,15,0,0,0,0,0
DL,7/23/22,2368,N683DA,ATL,5:30,5:48,91,85,18,6:00,12,0,0,0,0,0
DL,7/23/22,2514,N665DN,ATL,14:56,18:05,102,106,189,18:17,12,0,0,78,0,115
DL,7/24/22,1266,N542US,ATL,17:57,18:00,106,91,3,18:22,22,0,0,0,0,0
DL,7/24/22,1469,N6705Y,ATL,6:45,6:48,100,88,3,7:01,13,0,0,0,0,0
DL,7/24/22,1731,N667DN,ATL,12:42,13:42,100,87,60,13:57,15,0,0,0,0,47
DL,7/24/22,2368,N900PC,ATL,5:30,5:46,91,84,16,5:58,12,0,0,0,0,0
DL,7/24/22,2514,N892DN,ATL,14:56,15:07,102,100,11,15:37,30,0,0,0,0,0
DL,7/25/22,1266,N542US,ATL,17:57,18:01,106,107,4,18:31,30,0,0,0,0,0
DL,7/25/22,1469,N6704Z,ATL,6:45,6:40,100,82,-5,6:52,12,0,0,0,0,0
DL,7/25/22,1731,N673DL,ATL,12:51,12:51,101,110,0,13:30,39,0,0,0,0,0
DL,7/25/22,2151,N550NW,ATL,10:01,9:58,91,89,-3,10:16,18,0,0,0,0,0
DL,7/25/22,2368,N67171,ATL,5:30,5:27,91,81,-3,5:39,12,0,0,0,0,0
DL,7/25/22,2514,N675DL,ATL,14:56,15:30,102,113,34,15:59,29,2,0,11,0,32
DL,7/26/22,1266,N545US,ATL,17:57,23:48,106,87,351,23:59,11,27,0,0,0,305
DL,7/26/22,1469,N687DL,ATL,6:45,7:01,100,85,16,7:12,11,0,0,0,0,0
DL,7/26/22,1731,N554NW,ATL,12:51,12:57,101,85,6,13:07,10,0,0,0,0,0
DL,7/26/22,2151,N673DL,ATL,10:01,10:02,91,87,1,10:17,15,0,0,0,0,0
DL,7/26/22,2368,N6702,ATL,5:30,5:49,91,82,19,6:00,11,0,0,0,0,0
DL,7/26/22,2514,N6716C,ATL,14:56,16:15,102,90,79,16:35,20,0,0,0,0,67
DL,7/27/22,1266,N546US,ATL,17:57,17:55,106,90,-2,18:11,16,0,0,0,0,0
DL,7/27/22,1469,N6710E,ATL,6:45,9:45,100,85,180,9:59,14,165,0,0,0,0
DL,7/27/22,1731,N674DL,ATL,12:51,12:48,101,109,-3,13:21,33,0,0,0,0,0
DL,7/27/22,2151,N698DL,ATL,10:01,9:59,91,86,-2,10:12,13,0,0,0,0,0
DL,7/27/22,2368,N688DL,ATL,5:30,5:30,91,101,0,5:58,28,0,0,0,0,0
DL,7/27/22,2514,N673DL,ATL,14:56,15:17,102,90,21,15:33,16,0,0,0,0,0
DL,7/28/22,1266,N675DL,ATL,17:57,17:49,106,93,-8,18:06,17,0,0,0,0,0
DL,7/28/22,1469,N675DL,ATL,6:45,6:46,100,120,1,7:33,47,0,0,21,0,0
DL,7/28/22,1731,N679DA,ATL,12:51,12:50,101,89,-1,13:02,12,0,0,0,0,0
DL,7/28/22,2151,N695DL,ATL,10:01,9:59,91,92,-2,10:17,18,0,0,0,0,0
DL,7/28/22,2368,N552NW,ATL,5:30,5:30,91,90,0,5:47,17,0,0,0,0,0
DL,7/28/22,2514,N694DL,ATL,14:56,14:53,102,97,-3,15:12,19,0,0,0,0,0
DL,7/29/22,1266,N541US,ATL,17:57,18:33,106,101,36,18:52,19,0,0,20,0,11
DL,7/29/22,1469,N67171,ATL,6:45,6:44,100,103,-1,7:08,24,0,0,0,0,0
DL,7/29/22,1731,N695DL,ATL,12:51,12:57,101,86,6,13:06,9,0,0,0,0,0
DL,7/29/22,2151,N554NW,ATL,10:01,9:58,91,101,-3,10:21,23,0,0,0,0,0
DL,7/29/22,2368,N679DA,ATL,5:30,5:29,91,96,-1,5:49,20,0,0,0,0,0
DL,7/29/22,2514,N696DL,ATL,14:56,15:08,102,149,12,15:43,35,0,0,47,0,12
DL,7/30/22,1469,N683DA,ATL,6:45,6:51,100,98,6,7:11,20,0,0,0,0,0
DL,7/30/22,1731,N553NW,ATL,12:51,13:10,101,93,19,13:25,15,0,0,0,0,0
DL,7/30/22,2151,N692DL,ATL,9:56,13:41,91,96,225,13:58,17,221,0,5,0,4
DL,7/30/22,2368,N6708D,ATL,5:30,5:27,91,88,-3,5:44,17,0,0,0,0,0
DL,7/30/22,2514,N550NW,ATL,14:56,14:58,102,96,2,15:10,12,0,0,0,0,0
DL,7/31/22,1266,N542US,ATL,17:57,17:59,106,92,2,18:15,16,0,0,0,0,0
DL,7/31/22,1469,N554NW,ATL,6:45,6:44,100,91,-1,6:54,10,0,0,0,0,0
DL,7/31/22,1731,N687DL,ATL,12:42,12:44,100,95,2,12:55,11,0,0,0,0,0
DL,7/31/22,2368,N553NW,ATL,5:30,5:29,91,82,-1,5:39,10,0,0,0,0,0
DL,7/31/22,2514,N877DN,ATL,14:56,14:56,102,123,0,15:12,16,0,0,21,0,0
DL,8/1/22,1266,N548US,ATL,17:57,18:08,106,95,11,18:25,17,0,0,0,0,0
DL,8/1/22,1469,N658DL,ATL,6:45,6:45,100,95,0,6:59,14,0,0,0,0,0
DL,8/1/22,1731,N660DL,ATL,10:00,10:01,91,95,1,10:17,16,0,0,0,0,0
DL,8/1/22,2151,N678DL,ATL,12:51,13:00,101,98,9,13:17,17,0,0,0,0,0
