Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,9/11/22,377,N472UA,DEN,16:08,16:10,234,229,2,16:22,12,0,0,0,0,0
UA,9/11/22,1643,N853UA,DEN,8:30,8:19,237,234,-11,8:37,18,0,0,0,0,0
UA,9/12/22,377,N844UA,DEN,16:08,16:05,234,224,-3,16:17,12,0,0,0,0,0
UA,9/12/22,1643,N871UA,DEN,8:30,8:27,237,231,-3,8:42,15,0,0,0,0,0
UA,9/13/22,377,N871UA,DEN,16:08,16:05,234,229,-3,16:18,13,0,0,0,0,0
UA,9/13/22,1643,N484UA,DEN,8:30,12:54,237,221,264,13:14,20,0,0,1,0,247
UA,9/14/22,377,N829UA,DEN,16:08,16:06,234,246,-2,16:20,14,0,0,0,0,0
UA,9/14/22,1643,N853UA,DEN,8:30,8:29,237,211,-1,8:41,12,0,0,0,0,0
UA,9/15/22,377,N820UA,DEN,16:08,16:23,234,223,15,16:34,11,0,0,0,0,0
UA,9/15/22,1643,N807UA,DEN,8:30,8:25,237,229,-5,8:40,15,0,0,0,0,0
UA,9/16/22,377,N896UA,DEN,16:08,16:07,234,226,-1,16:20,13,0,0,0,0,0
UA,9/16/22,1643,N893UA,DEN,8:30,8:26,237,229,-4,8:38,12,0,0,0,0,0
UA,9/17/22,377,N824UA,DEN,16:08,15:59,234,238,-9,16:10,11,0,0,0,0,0
UA,9/17/22,1643,N837UA,DEN,8:30,8:21,237,231,-9,8:34,13,0,0,0,0,0
UA,9/18/22,377,N824UA,DEN,16:08,16:12,234,227,4,16:22,10,0,0,0,0,0
UA,9/18/22,1643,N830UA,DEN,8:30,8:24,237,241,-6,8:50,26,0,0,0,0,0
UA,9/19/22,377,N842UA,DEN,16:08,16:15,234,251,7,16:34,19,7,0,17,0,0
UA,9/19/22,1643,N879UA,DEN,8:30,8:28,237,228,-2,8:43,15,0,0,0,0,0
UA,9/20/22,377,N896UA,DEN,16:08,16:05,234,227,-3,16:18,13,0,0,0,0,0
UA,9/20/22,1643,N836UA,DEN,8:30,8:40,237,225,10,8:54,14,0,0,0,0,0
UA,9/21/22,377,N898UA,DEN,16:08,16:13,234,238,5,16:27,14,0,0,0,0,0
UA,9/21/22,1643,N879UA,DEN,8:30,8:19,237,234,-11,8:32,13,0,0,0,0,0
UA,9/22/22,377,N847UA,DEN,16:08,16:27,234,243,19,16:54,27,13,0,9,0,6
UA,9/22/22,1643,N823UA,DEN,8:30,8:24,237,241,-6,8:37,13,0,0,0,0,0
UA,9/23/22,377,N420UA,DEN,16:08,16:10,234,245,2,16:26,16,0,0,0,0,0
UA,9/23/22,1643,N808UA,DEN,8:30,8:23,237,244,-7,8:37,14,0,0,0,0,0
UA,9/24/22,377,N846UA,DEN,16:08,16:01,234,241,-7,16:12,11,0,0,0,0,0
UA,9/24/22,1643,N897UA,DEN,8:30,8:28,237,242,-2,8:41,13,0,0,0,0,0
UA,9/25/22,377,N835UA,DEN,16:08,18:05,234,265,117,18:35,30,0,117,31,0,0
UA,9/25/22,1643,N845UA,DEN,8:30,8:26,237,240,-4,8:43,17,0,0,0,0,0
UA,9/26/22,377,N846UA,DEN,16:08,17:03,234,220,55,17:15,12,41,0,0,0,0
UA,9/26/22,1643,N829UA,DEN,8:30,8:28,237,239,-2,8:40,12,0,0,0,0,0
UA,9/27/22,377,N807UA,DEN,16:08,16:10,234,238,2,16:23,13,0,0,0,0,0
UA,9/27/22,1643,N829UA,DEN,8:30,8:28,237,241,-2,8:41,13,0,0,0,0,0
UA,9/28/22,377,N801UA,DEN,16:08,16:04,234,233,-4,16:20,16,0,0,0,0,0
UA,9/28/22,1643,N875UA,DEN,8:30,8:24,237,235,-6,8:42,18,0,0,0,0,0
UA,9/29/22,377,N898UA,DEN,16:08,16:04,234,221,-4,16:20,16,0,0,0,0,0
UA,9/29/22,1643,N851UA,DEN,8:30,8:23,237,238,-7,8:51,28,0,0,0,0,0
UA,9/30/22,588,N835UA,DEN,16:05,16:01,237,308,-4,16:14,13,0,0,67,0,0
UA,9/30/22,1438,N816UA,IAH,8:41,8:36,187,175,-5,8:49,13,0,0,0,0,0
UA,9/30/22,1643,N69829,DEN,8:20,8:17,236,228,-3,8:35,18,0,0,0,0,0
UA,9/30/22,2137,N441UA,ORD,6:45,6:41,129,137,-4,7:05,24,0,0,0,0,0
UA,10/1/22,588,N412UA,DEN,16:05,15:54,237,291,-11,17:03,69,0,0,43,0,0
UA,10/1/22,1438,N891UA,IAH,8:41,9:27,187,170,46,9:39,12,29,0,0,0,0
UA,10/1/22,1550,N401UA,ORD,6:56,6:55,129,130,-1,7:14,19,0,0,0,0,0
UA,10/1/22,1941,N491UA,DEN,8:00,7:56,236,215,-4,8:10,14,0,0,0,0,0
UA,10/2/22,588,N832UA,DEN,16:05,16:09,237,213,4,16:20,11,0,0,0,0,0
UA,10/2/22,1550,N408UA,ORD,6:56,7:08,129,118,12,7:18,10,0,0,0,0,0
UA,10/3/22,588,N806UA,DEN,16:05,16:02,237,234,-3,16:18,16,0,0,0,0,0
UA,10/3/22,1550,N422UA,ORD,6:56,7:00,129,125,4,7:18,18,0,0,0,0,0
UA,10/4/22,588,N835UA,DEN,16:05,16:26,237,214,21,16:37,11,0,0,0,0,0
UA,10/4/22,1550,N4901U,ORD,6:56,6:57,129,107,1,7:09,12,0,0,0,0,0
UA,10/5/22,588,N806UA,DEN,16:05,16:21,237,218,16,16:34,13,0,0,0,0,0
UA,10/5/22,1550,N445UA,ORD,6:56,6:55,129,114,-1,7:11,16,0,0,0,0,0
UA,10/6/22,588,N835UA,DEN,16:05,16:05,237,231,0,16:22,17,0,0,0,0,0
UA,10/6/22,1550,N434UA,ORD,6:56,6:51,129,112,-5,7:02,11,0,0,0,0,0
UA,10/7/22,588,N835UA,DEN,16:05,16:30,237,241,25,16:43,13,7,0,4,0,18
UA,10/7/22,1550,N425UA,ORD,6:56,6:48,129,134,-8,7:02,14,0,0,0,0,0
UA,10/8/22,588,N832UA,DEN,16:05,16:29,237,221,24,16:46,17,0,0,0,0,0
UA,10/8/22,1550,N495UA,ORD,6:56,6:51,129,123,-5,7:06,15,0,0,0,0,0
UA,10/9/22,588,N832UA,DEN,16:05,16:02,237,231,-3,16:13,11,0,0,0,0,0
UA,10/9/22,1550,N402UA,ORD,6:56,7:37,129,117,41,7:52,15,29,0,0,0,0
UA,10/10/22,588,N829UA,DEN,16:05,16:14,237,227,9,16:28,14,0,0,0,0,0
UA,10/10/22,1550,N472UA,ORD,6:56,6:48,129,125,-8,7:01,13,0,0,0,0,0
UA,10/11/22,588,N832UA,DEN,16:05,16:03,237,242,-2,16:14,11,0,0,0,0,0
UA,10/11/22,1550,N443UA,ORD,6:56,6:51,129,118,-5,7:05,14,0,0,0,0,0
UA,10/12/22,588,N878UA,DEN,16:05,15:51,237,263,-14,16:18,27,0,0,0,0,0
UA,10/12/22,1550,N438UA,ORD,6:56,6:59,129,118,3,7:11,12,0,0,0,0,0
UA,10/13/22,588,N871UA,DEN,16:05,16:02,237,234,-3,16:15,13,0,0,0,0,0
UA,10/13/22,1550,N473UA,ORD,6:56,6:58,129,124,2,7:10,12,0,0,0,0,0
UA,10/14/22,588,N851UA,DEN,16:05,16:06,237,238,1,16:18,12,0,0,0,0,0
UA,10/14/22,1550,N427UA,ORD,6:56,6:47,129,119,-9,7:02,15,0,0,0,0,0
UA,10/15/22,588,N898UA,DEN,16:05,16:04,237,237,-1,16:16,12,0,0,0,0,0
UA,10/15/22,1550,N416UA,ORD,6:56,6:47,129,135,-9,7:01,14,0,0,0,0,0
UA,10/16/22,588,N439UA,DEN,16:05,16:08,237,243,3,16:22,14,0,0,0,0,0
UA,10/16/22,1550,N495UA,ORD,6:56,7:43,129,128,47,7:54,11,46,0,0,0,0
UA,10/17/22,588,N801UA,DEN,16:05,16:01,237,228,-4,16:13,12,0,0,0,0,0
UA,10/17/22,1550,N430UA,ORD,6:56,6:55,129,127,-1,7:09,14,0,0,0,0,0
UA,10/18/22,588,N830UA,DEN,16:05,17:30,237,224,85,17:43,13,9,0,0,0,63
UA,10/18/22,1550,N479UA,ORD,6:56,7:10,129,119,14,7:23,13,0,0,0,0,0
UA,10/19/22,588,N893UA,DEN,16:05,16:18,237,224,13,16:30,12,0,0,0,0,0
UA,10/19/22,1550,N424UA,ORD,6:56,6:56,129,114,0,7:08,12,0,0,0,0,0
UA,10/20/22,588,N4888U,DEN,16:05,16:49,237,206,44,16:59,10,0,0,0,0,0
UA,10/20/22,1550,N409UA,ORD,6:56,6:52,129,122,-4,7:07,15,0,0,0,0,0
UA,10/21/22,588,N835UA,DEN,16:05,16:01,237,216,-4,16:11,10,0,0,0,0,0
UA,10/21/22,1550,N416UA,ORD,6:56,6:50,129,121,-6,7:03,13,0,0,0,0,0
UA,10/22/22,588,N831UA,DEN,16:05,16:04,237,220,-1,16:16,12,0,0,0,0,0
UA,10/22/22,1550,N411UA,ORD,6:56,6:52,129,123,-4,7:03,11,0,0,0,0,0
UA,10/23/22,588,N873UA,DEN,16:05,17:30,237,245,85,17:46,16,35,0,8,0,50
UA,10/23/22,1550,N455UA,ORD,6:56,6:56,129,124,0,7:09,13,0,0,0,0,0
UA,10/24/22,588,N843UA,DEN,16:05,16:12,237,218,7,16:24,12,0,0,0,0,0
UA,10/24/22,1550,N426UA,ORD,6:56,6:55,129,131,-1,7:15,20,0,0,0,0,0
UA,10/25/22,588,N823UA,DEN,16:05,16:51,237,220,46,17:03,12,18,0,0,0,11
UA,10/25/22,1550,N411UA,ORD,6:56,14:22,129,127,446,14:37,15,0,0,0,0,444
UA,10/26/22,588,N825UA,DEN,16:05,16:17,237,231,12,16:26,9,0,0,0,0,0
UA,10/26/22,1550,N4901U,ORD,6:56,7:01,129,121,5,7:15,14,0,0,0,0,0
UA,10/27/22,588,N804UA,DEN,16:05,16:36,237,232,31,16:49,13,4,0,0,0,22
UA,10/27/22,1550,N465UA,ORD,6:56,6:54,129,120,-2,7:08,14,0,0,0,0,0
UA,10/28/22,588,N852UA,DEN,16:05,16:05,237,223,0,16:20,15,0,0,0,0,0
UA,10/28/22,1550,N422UA,ORD,6:56,6:49,129,128,-7,7:03,14,0,0,0,0,0
UA,10/29/22,588,N825UA,DEN,16:05,16:01,237,231,-4,16:13,12,0,0,0,0,0
UA,10/29/22,1550,N436UA,ORD,6:56,6:57,129,119,1,7:19,22,0,0,0,0,0
UA,10/30/22,1183,N836UA,DEN,15:54,15:58,250,235,4,16:13,15,0,0,0,0,0
UA,10/30/22,2234,N483UA,ORD,6:35,6:35,141,133,0,6:52,17,0,0,0,0,0
UA,10/31/22,1183,N822UA,DEN,15:54,15:53,250,232,-1,16:07,14,0,0,0,0,0
UA,10/31/22,1732,N488UA,IAH,8:30,8:32,201,190,2,8:45,13,0,0,0,0,0
UA,10/31/22,2234,N422UA,ORD,6:35,6:44,141,134,9,6:58,14,0,0,0,0,0
UA,11/1/22,1183,N447UA,DEN,15:54,15:52,250,243,-2,16:05,13,0,0,0,0,0
UA,11/1/22,1732,N894UA,IAH,8:45,8:38,201,214,-7,8:57,19,0,0,0,0,0
UA,11/1/22,2234,N477UA,ORD,6:35,6:54,141,120,19,7:07,13,0,0,0,0,0
UA,11/2/22,1183,N838UA,DEN,15:54,15:52,250,225,-2,16:08,16,0,0,0,0,0
UA,11/2/22,1732,N851UA,IAH,8:45,8:47,201,197,2,9:03,16,0,0,0,0,0
UA,11/2/22,2234,N463UA,ORD,6:35,6:34,141,116,-1,6:48,14,0,0,0,0,0
UA,11/3/22,1183,N896UA,DEN,15:54,15:49,250,264,-5,16:08,19,0,0,0,0,0
UA,11/3/22,1732,N489UA,IAH,8:45,8:40,201,191,-5,8:53,13,0,0,0,0,0
UA,11/3/22,2234,N425UA,ORD,6:35,6:31,141,117,-4,6:42,11,0,0,0,0,0
UA,11/4/22,1183,N409UA,DEN,15:54,16:14,250,235,20,16:32,18,0,0,0,0,0
UA,11/4/22,1732,N13227,IAH,8:30,8:33,201,197,3,8:53,20,0,0,0,0,0
UA,11/4/22,2234,N443UA,ORD,6:35,6:32,141,138,-3,6:49,17,0,0,0,0,0
UA,11/5/22,1183,N844UA,DEN,15:54,15:50,250,256,-4,16:07,17,0,0,0,0,0
UA,11/5/22,1732,N68817,IAH,8:30,8:42,201,196,12,8:54,12,0,0,0,0,0
UA,11/5/22,2234,N493UA,ORD,6:35,6:34,141,137,-1,6:49,15,0,0,0,0,0
UA,11/6/22,1183,N469UA,DEN,15:54,15:54,250,248,0,16:06,12,0,0,0,0,0
UA,11/6/22,1732,N461UA,IAH,8:45,8:43,201,199,-2,9:10,27,0,0,0,0,0
UA,11/6/22,2234,N458UA,ORD,6:35,6:39,141,130,4,6:51,12,0,0,0,0,0
UA,11/7/22,1183,N813UA,DEN,15:54,15:49,250,223,-5,16:01,12,0,0,0,0,0
UA,11/7/22,1732,N897UA,IAH,8:30,8:20,201,188,-10,8:35,15,0,0,0,0,0
UA,11/7/22,2234,N451UA,ORD,6:35,6:38,141,120,3,6:52,14,0,0,0,0,0
UA,11/8/22,1183,N898UA,DEN,15:54,16:05,250,235,11,16:18,13,0,0,0,0,0
UA,11/8/22,1732,N808UA,IAH,8:30,12:51,201,170,261,13:03,12,17,0,0,0,213
UA,11/8/22,2234,N495UA,ORD,6:35,6:34,141,122,-1,6:47,13,0,0,0,0,0
UA,11/9/22,1183,N853UA,DEN,15:54,16:25,250,220,31,16:37,12,0,0,0,0,0
UA,11/9/22,1732,N897UA,IAH,8:30,8:14,201,185,-16,8:31,17,0,0,0,0,0
UA,11/9/22,2234,N483UA,ORD,6:35,6:29,141,131,-6,6:48,19,0,0,0,0,0
UA,11/10/22,1183,N411UA,DEN,15:54,15:43,250,222,-11,15:56,13,0,0,0,0,0
UA,11/10/22,1732,N848UA,IAH,8:30,8:28,201,189,-2,8:40,12,0,0,0,0,0
UA,11/10/22,2234,N484UA,ORD,6:35,6:32,141,120,-3,6:47,15,0,0,0,0,0
UA,11/11/22,1183,N837UA,DEN,15:54,16:53,250,210,59,17:03,10,0,0,11,0,8
UA,11/11/22,1732,N14214,IAH,8:30,8:34,201,181,4,8:51,17,0,0,0,0,0
UA,11/11/22,2234,N496UA,ORD,6:35,6:54,141,107,19,7:04,10,0,0,0,0,0
UA,11/12/22,1183,N491UA,DEN,15:54,15:55,250,242,1,16:13,18,0,0,0,0,0
UA,11/12/22,1732,N77258,IAH,8:30,8:24,201,185,-6,8:36,12,0,0,0,0,0
UA,11/12/22,2234,N412UA,ORD,6:35,6:23,141,143,-12,6:34,11,0,0,0,0,0
UA,11/13/22,1183,N461UA,DEN,15:54,15:52,250,241,-2,16:07,15,0,0,0,0,0
UA,11/13/22,1732,N889UA,IAH,8:30,8:27,201,191,-3,8:42,15,0,0,0,0,0
UA,11/13/22,2234,N479UA,ORD,6:35,6:30,141,122,-5,6:43,13,0,0,0,0,0
UA,11/14/22,1183,N874UA,DEN,15:54,15:49,250,243,-5,16:01,12,0,0,0,0,0
UA,11/14/22,1732,N889UA,IAH,8:30,8:20,201,206,-10,8:32,12,0,0,0,0,0
UA,11/14/22,2234,N455UA,ORD,6:35,6:31,141,116,-4,6:45,14,0,0,0,0,0
UA,11/15/22,1183,N849UA,DEN,15:54,16:07,250,243,13,16:22,15,0,0,0,0,0
UA,11/15/22,1732,N822UA,IAH,8:30,8:34,201,208,4,8:53,19,0,0,0,0,0
UA,11/15/22,2234,N464UA,ORD,6:35,6:30,141,162,-5,7:19,49,0,0,16,0,0
UA,11/16/22,1183,N814UA,DEN,15:54,15:51,250,243,-3,16:07,16,0,0,0,0,0
UA,11/16/22,1732,N822UA,IAH,8:30,8:21,201,213,-9,8:34,13,0,0,0,0,0
UA,11/16/22,2234,N440UA,ORD,6:35,6:24,141,153,-11,7:04,40,0,0,0,0,0
UA,11/17/22,1183,N850UA,DEN,15:54,16:12,250,267,18,16:31,19,14,0,17,0,4
UA,11/17/22,1732,N822UA,IAH,8:30,8:21,201,228,-9,8:35,14,0,0,18,0,0
UA,11/17/22,2234,N408UA,ORD,6:35,6:31,141,128,-4,6:45,14,0,0,0,0,0
UA,11/18/22,1183,N807UA,DEN,15:54,15:52,250,248,-2,16:05,13,0,0,0,0,0
UA,11/18/22,1732,N18223,IAH,8:30,8:30,201,220,0,8:57,27,0,0,19,0,0
UA,11/18/22,2234,N417UA,ORD,6:35,6:31,141,134,-4,6:53,22,0,0,0,0,0
UA,11/19/22,1183,N855UA,DEN,15:54,15:54,250,248,0,16:06,12,0,0,0,0,0
UA,11/19/22,1732,N38454,IAH,8:30,8:27,201,224,-3,8:42,15,0,0,20,0,0
UA,11/19/22,2234,N403UA,ORD,6:35,6:28,141,132,-7,6:39,11,0,0,0,0,0
UA,11/20/22,1183,N880UA,DEN,15:54,15:47,250,242,-7,16:00,13,0,0,0,0,0
UA,11/20/22,1732,N825UA,IAH,8:30,8:27,201,209,-3,8:47,20,0,0,0,0,0
UA,11/21/22,1183,N892UA,DEN,15:54,15:44,250,235,-10,15:58,14,0,0,0,0,0
UA,11/21/22,1732,N883UA,IAH,8:30,9:03,201,190,33,9:15,12,22,0,0,0,0
UA,11/21/22,2234,N440UA,ORD,6:35,6:31,141,137,-4,7:04,33,0,0,0,0,0
UA,11/22/22,1183,N835UA,DEN,15:54,15:49,250,236,-5,16:00,11,0,0,0,0,0
UA,11/22/22,1732,N895UA,IAH,8:30,8:28,201,198,-2,8:44,16,0,0,0,0,0
UA,11/22/22,2234,N467UA,ORD,6:35,6:45,141,114,10,6:57,12,0,0,0,0,0
UA,11/23/22,1183,N842UA,DEN,15:54,15:47,250,238,-7,16:01,14,0,0,0,0,0
UA,11/23/22,1732,N824UA,IAH,8:30,8:29,201,206,-1,8:51,22,0,0,0,0,0
UA,11/23/22,2234,N427UA,ORD,6:35,6:30,141,139,-5,6:47,17,0,0,0,0,0
UA,11/24/22,1732,N4888U,IAH,8:30,8:27,201,210,-3,8:44,17,0,0,0,0,0
UA,11/24/22,2234,N462UA,ORD,6:35,6:41,141,118,6,6:53,12,0,0,0,0,0
UA,11/25/22,1183,N874UA,DEN,15:54,16:04,250,246,10,16:22,18,0,0,0,0,0
UA,11/25/22,1643,N4901U,DEN,8:00,8:09,252,234,9,8:27,18,0,0,0,0,0
UA,11/25/22,1732,N14240,IAH,8:30,8:36,201,221,6,9:03,27,6,0,20,0,0
UA,11/25/22,2234,N494UA,ORD,6:35,6:36,141,131,1,6:54,18,0,0,0,0,0
UA,11/26/22,1081,N497UA,ORD,22:20,22:15,141,115,-5,22:31,16,0,0,0,0,0
UA,11/26/22,1183,N833UA,DEN,15:54,15:53,250,235,-1,16:05,12,0,0,0,0,0
UA,11/26/22,1732,N14237,IAH,8:30,8:43,201,201,13,9:00,17,0,0,0,0,0
UA,11/26/22,2234,N464UA,ORD,6:35,6:49,141,115,14,7:02,13,0,0,0,0,0
UA,11/27/22,1081,N461UA,ORD,22:20,22:16,141,131,-4,22:36,20,0,0,0,0,0
UA,11/27/22,1183,N430UA,DEN,15:54,16:05,250,231,11,16:19,14,0,0,0,0,0
UA,11/27/22,1732,N842UA,IAH,8:30,8:30,201,196,0,8:45,15,0,0,0,0,0
UA,11/27/22,2234,N497UA,ORD,6:35,6:26,141,135,-9,6:42,16,0,0,0,0,0
UA,11/28/22,1183,N804UA,DEN,15:54,15:59,250,246,5,16:18,19,0,0,0,0,0
UA,11/28/22,1732,N871UA,IAH,8:30,8:17,201,202,-13,8:30,13,0,0,0,0,0
UA,11/28/22,2234,N461UA,ORD,6:35,6:28,141,118,-7,6:44,16,0,0,0,0,0
UA,11/29/22,1183,N401UA,DEN,15:54,15:55,250,245,1,16:06,11,0,0,0,0,0
UA,11/29/22,1732,N871UA,IAH,8:30,8:32,201,192,2,8:50,18,0,0,0,0,0
UA,11/29/22,2234,N496UA,ORD,6:35,6:46,141,134,11,7:00,14,0,0,0,0,0
UA,11/30/22,1183,N484UA,DEN,15:54,15:50,250,249,-4,16:03,13,0,0,0,0,0
UA,11/30/22,1643,N853UA,DEN,8:01,7:56,252,256,-5,8:14,18,0,0,0,0,0
UA,11/30/22,1732,N459UA,IAH,8:45,8:40,201,206,-5,8:53,13,0,0,0,0,0
UA,11/30/22,2234,N453UA,ORD,6:35,6:34,141,139,-1,6:49,15,0,0,0,0,0
UA,12/1/22,1183,N826UA,DEN,15:54,16:02,250,241,8,16:17,15,0,0,0,0,0
UA,12/1/22,1643,N855UA,DEN,8:01,8:03,252,240,2,8:16,13,0,0,0,0,0
UA,12/1/22,1732,N808UA,IAH,8:30,8:25,201,208,-5,8:49,24,0,0,0,0,0
UA,12/1/22,2234,N37510,ORD,6:40,6:39,141,137,-1,6:52,13,0,0,0,0,0
UA,12/2/22,1183,N840UA,DEN,15:54,16:27,250,254,33,16:38,11,33,0,4,0,0
UA,12/2/22,1643,N835UA,DEN,8:01,8:02,252,254,1,8:29,27,0,0,0,0,0
UA,12/2/22,1732,N79521,IAH,8:30,8:39,201,188,9,8:53,14,0,0,0,0,0
UA,12/2/22,2234,N428UA,ORD,6:35,6:32,141,147,-3,7:01,29,0,0,0,0,0
UA,12/3/22,1183,N890UA,DEN,15:54,15:50,250,251,-4,16:00,10,0,0,0,0,0
UA,12/3/22,1643,N807UA,DEN,8:01,7:56,252,265,-5,8:07,11,0,0,0,0,0
UA,12/3/22,1732,N14230,IAH,8:30,8:28,201,185,-2,8:41,13,0,0,0,0,0
UA,12/3/22,2234,N430UA,ORD,6:40,6:30,141,130,-10,6:43,13,0,0,0,0,0
UA,12/4/22,1183,N841UA,DEN,15:54,16:10,250,241,16,16:22,12,0,0,0,0,0
UA,12/4/22,1643,N801UA,DEN,8:01,7:58,252,242,-3,8:13,15,0,0,0,0,0
UA,12/4/22,1732,N811UA,IAH,8:30,8:30,201,183,0,8:41,11,0,0,0,0,0
UA,12/4/22,2234,N415UA,ORD,6:40,6:32,141,160,-8,6:48,16,0,0,0,0,0
UA,12/5/22,1183,N809UA,DEN,15:54,15:55,250,248,1,16:06,11,0,0,0,0,0
UA,12/5/22,1643,N874UA,DEN,8:01,8:01,252,248,0,8:30,29,0,0,0,0,0
UA,12/5/22,1732,N815UA,IAH,8:30,8:31,201,197,1,8:57,26,0,0,0,0,0
UA,12/5/22,2234,N441UA,ORD,6:40,6:39,141,138,-1,7:03,24,0,0,0,0,0
UA,12/6/22,1183,N809UA,DEN,15:54,16:10,250,236,16,16:24,14,0,0,0,0,0
UA,12/6/22,1643,N819UA,DEN,8:01,8:01,252,253,0,8:18,17,0,0,0,0,0
UA,12/6/22,1732,N854UA,IAH,8:30,8:25,201,187,-5,8:39,14,0,0,0,0,0
UA,12/6/22,2234,N497UA,ORD,6:40,6:32,141,141,-8,6:43,11,0,0,0,0,0
UA,12/7/22,1183,N898UA,DEN,15:54,15:49,250,254,-5,16:05,16,0,0,0,0,0
UA,12/7/22,1643,N846UA,DEN,8:01,7:56,252,253,-5,8:08,12,0,0,0,0,0
UA,12/7/22,1732,N835UA,IAH,8:30,8:26,201,195,-4,8:49,23,0,0,0,0,0
UA,12/7/22,2234,N402UA,ORD,6:40,6:31,141,141,-9,6:45,14,0,0,0,0,0
UA,12/8/22,1183,N809UA,DEN,15:54,15:48,250,272,-6,16:05,17,0,0,16,0,0
UA,12/8/22,1643,N469UA,DEN,8:01,7:54,252,265,-7,8:17,23,0,0,0,0,0
UA,12/8/22,1732,N815UA,IAH,8:30,8:38,201,184,8,8:53,15,0,0,0,0,0
UA,12/8/22,2234,N493UA,ORD,6:40,6:37,141,144,-3,6:58,21,0,0,0,0,0
UA,12/9/22,1183,N844UA,DEN,15:54,15:47,250,258,-7,16:05,18,0,0,0,0,0
UA,12/9/22,1643,N848UA,DEN,8:01,7:57,252,262,-4,8:15,18,0,0,0,0,0
UA,12/9/22,1732,N72405,IAH,8:30,8:31,201,187,1,8:48,17,0,0,0,0,0
UA,12/9/22,2234,N415UA,ORD,6:40,6:35,141,138,-5,6:51,16,0,0,0,0,0
UA,12/10/22,1183,N890UA,DEN,15:54,15:54,250,258,0,16:08,14,0,0,0,0,0
UA,12/10/22,1643,N882UA,DEN,8:01,8:21,252,247,20,8:36,15,15,0,0,0,0
UA,12/10/22,1732,N18223,IAH,8:30,8:54,201,191,24,9:10,16,0,0,0,0,0
UA,12/10/22,2234,N468UA,ORD,6:40,7:04,141,132,24,7:16,12,15,0,0,0,0
UA,12/11/22,1183,N803UA,DEN,15:54,16:24,250,249,30,16:40,16,24,0,0,0,5
UA,12/11/22,1643,N882UA,DEN,8:01,8:02,252,281,1,8:26,24,0,0,30,0,0
UA,12/11/22,1732,N845UA,IAH,8:30,8:25,201,217,-5,8:37,12,0,0,0,0,0
UA,12/11/22,2234,N494UA,ORD,6:40,6:32,141,129,-8,6:44,12,0,0,0,0,0
UA,12/12/22,1183,N846UA,DEN,15:54,15:53,250,239,-1,16:09,16,0,0,0,0,0
UA,12/12/22,1643,N880UA,DEN,8:01,8:45,252,228,44,8:58,13,20,0,0,0,0
UA,12/12/22,1732,N877UA,IAH,8:30,8:52,201,197,22,9:06,14,18,0,0,0,0
UA,12/12/22,2234,N441UA,ORD,6:40,6:37,141,140,-3,6:55,18,0,0,0,0,0
UA,12/13/22,1183,N844UA,DEN,15:54,16:50,250,243,56,17:05,15,14,0,0,0,35
UA,12/13/22,1643,N826UA,DEN,8:01,7:57,252,264,-4,8:16,19,0,0,0,0,0
UA,12/13/22,1732,N811UA,IAH,8:30,8:25,201,200,-5,8:41,16,0,0,0,0,0
UA,12/13/22,2234,N438UA,ORD,6:40,6:33,141,136,-7,6:46,13,0,0,0,0,0
UA,12/14/22,1183,N855UA,DEN,15:54,15:49,250,247,-5,16:04,15,0,0,0,0,0
UA,12/14/22,1643,N826UA,DEN,8:01,8:00,252,249,-1,8:17,17,0,0,0,0,0
UA,12/14/22,1732,N818UA,IAH,8:30,8:56,201,218,26,9:27,31,26,0,17,0,0
UA,12/14/22,2234,N405UA,ORD,6:40,6:40,141,186,0,7:44,64,0,0,45,0,0
UA,12/15/22,319,N848UA,IAH,6:00,6:08,209,196,8,6:21,13,0,0,0,0,0
UA,12/15/22,343,N76265,ORD,6:40,6:56,140,117,16,7:16,20,0,0,0,0,0
UA,12/15/22,1183,N439UA,DEN,15:52,16:06,258,236,14,16:24,18,0,0,0,0,0
UA,12/15/22,1643,N872UA,DEN,8:00,7:58,262,228,-2,8:10,12,0,0,0,0,0
UA,12/16/22,319,N24706,IAH,6:00,5:59,209,217,-1,6:15,16,0,0,0,0,0
UA,12/16/22,343,N408UA,ORD,6:40,6:38,140,128,-2,6:53,15,0,0,0,0,0
UA,12/16/22,1183,N489UA,DEN,15:52,16:17,258,248,25,16:44,27,15,0,0,0,0
UA,12/16/22,1643,N823UA,DEN,8:00,7:53,262,263,-7,8:09,16,0,0,0,0,0
UA,12/17/22,319,N54711,IAH,6:00,5:59,209,231,-1,6:37,38,0,0,21,0,0
UA,12/17/22,343,N461UA,ORD,6:40,7:16,140,139,36,7:32,16,35,0,0,0,0
UA,12/17/22,1183,N496UA,DEN,15:52,16:22,258,235,30,16:35,13,0,0,0,0,0
UA,12/17/22,1643,N804UA,DEN,8:00,8:18,262,250,18,8:32,14,0,0,0,0,0
UA,12/18/22,319,N13718,IAH,6:00,6:14,209,208,14,6:41,27,0,0,0,0,0
UA,12/18/22,343,N494UA,ORD,6:40,7:22,140,165,42,8:07,45,42,0,25,0,0
